cluster_id,centroid_lat,centroid_lon,nearest_osm_feature,distance_to_osm_m,nearest_osm_lat,nearest_osm_lon,osm_count_within_5km
-1,22.59227,82.50131,Hasdeo Bango power station,9919.06,22.6035811,82.5971526,0
-1,22.59286,82.49761,Hasdeo Bango power station,10288.11,22.6035811,82.5971526,0
-1,22.59604,81.7998,Unnamed industrial feature,18492.46,22.7448492,81.880272,0
-1,22.59881,80.28327,Unnamed industrial feature,4110.9,22.5785188,80.3167419,2
-1,22.59939,80.27925,Unnamed industrial feature,4494.6,22.5785188,80.3167419,2
-1,22.61047,82.49652,Hasdeo Bango power station,10358.4,22.6035811,82.5971526,0
-1,22.62235,80.9428,Unnamed industrial feature,24236.4,22.56593,80.7147637,0
-1,22.62292,80.93893,Unnamed industrial feature,23869.57,22.56593,80.7147637,0
-1,22.62732,81.43882,Unnamed industrial feature,30684.02,22.4830604,81.1840993,0
-1,22.62856,80.9239,Unnamed industrial feature,22570.83,22.56593,80.7147637,0
-1,22.6293,81.8056,Unnamed industrial feature,14958.94,22.7448492,81.880272,0
-1,22.62958,83.0181,Unnamed industrial feature,29224.24,22.8309145,82.8349406,0
-1,22.636,82.74111,Hasdeo Bango power station,15209.37,22.6035811,82.5971526,0
-1,22.63682,81.42117,Unnamed industrial feature,29747.96,22.4830604,81.1840993,0
-1,22.63841,82.0983,Unnamed industrial feature,25305.38,22.7448492,81.880272,0
-1,22.64358,82.35029,Vijay West,23698.94,22.8549159,82.3203689,0
-1,22.6482,82.45013,Hasdeo Bango power station,15884.65,22.6035811,82.5971526,0
-1,22.64958,82.35521,Vijay West,23110.14,22.8549159,82.3203689,0
-1,22.66097,83.05461,Unnamed industrial feature,29403.0,22.8309145,82.8349406,0
-1,22.66534,82.87976,Unnamed industrial feature,18976.04,22.8309145,82.8349406,0
-1,22.66577,83.02483,Unnamed industrial feature,26765.22,22.8309145,82.8349406,0
-1,22.67266,83.00307,Unnamed industrial feature,24635.15,22.8309145,82.8349406,0
-1,22.67323,81.62876,Unnamed industrial feature,26999.96,22.7448492,81.880272,0
-1,22.67326,82.99936,Unnamed industrial feature,24322.27,22.8309145,82.8349406,0
-1,22.67355,82.31004,Vijay West,20194.76,22.8549159,82.3203689,0
-1,22.67356,80.61358,Unnamed industrial feature,15845.9,22.56593,80.7147637,0
-1,22.67653,83.00002,Unnamed industrial feature,24108.85,22.8309145,82.8349406,0
-1,22.67684,82.31062,Vijay West,19826.35,22.8549159,82.3203689,0
-1,22.67697,80.61411,Unnamed industrial feature,16099.15,22.56593,80.7147637,0
-1,22.67713,82.99631,Unnamed industrial feature,23795.26,22.8309145,82.8349406,0
-1,22.68037,80.61462,Unnamed industrial feature,16357.87,22.56593,80.7147637,0
-1,22.68041,82.99696,Unnamed industrial feature,23581.3,22.8309145,82.8349406,0
-1,22.68106,80.98867,Unnamed industrial feature,29787.89,22.4830604,81.1840993,0
-1,22.68283,82.31552,Vijay West,19141.54,22.8549159,82.3203689,0
-1,22.6831,83.12757,Unnamed industrial feature,24495.07,22.7628856,83.3501816,0
-1,22.68423,81.73499,Unnamed industrial feature,16355.27,22.7448492,81.880272,0
-1,22.6848,81.73126,Unnamed industrial feature,16679.09,22.7448492,81.880272,0
-1,22.68592,82.27407,Vijay West,19381.79,22.8549159,82.3203689,0
-1,22.6864,83.12814,Unnamed industrial feature,24309.54,22.7628856,83.3501816,0
-1,22.68748,82.35064,Vijay West,18874.94,22.8549159,82.3203689,0
-1,22.68754,81.73558,Unnamed industrial feature,16151.26,22.7448492,81.880272,0
-1,22.68921,82.27466,Vijay West,19012.29,22.8549159,82.3203689,0
-1,22.69,82.31294,Vijay West,18353.62,22.8549159,82.3203689,0
-1,22.69329,82.31353,Vijay West,17985.65,22.8549159,82.3203689,0
-1,22.70738,81.28865,Unnamed industrial feature,27154.44,22.4830604,81.1840993,0
-1,22.70953,82.27456,Vijay West,16834.51,22.8549159,82.3203689,0
-1,22.7106,82.99882,Unnamed industrial feature,21477.85,22.8309145,82.8349406,0
-1,22.71423,82.67912,Hasdeo Bango power station,14903.73,22.6035811,82.5971526,0
-1,22.72053,80.35856,Unnamed industrial feature,2374.8,22.7250868,80.381181,1
-1,22.7211,80.35452,Unnamed industrial feature,2770.17,22.7250868,80.381181,1
-1,22.759,81.68956,Unnamed industrial feature,19619.31,22.7448492,81.880272,0
-1,22.77362,82.23639,Unnamed industrial feature,12031.95,22.8652642,82.2988066,0
-1,22.78764,81.70238,Unnamed industrial feature,18850.0,22.7448492,81.880272,0
-1,22.79608,80.58902,Unnamed industrial feature,22726.09,22.7250868,80.381181,0
-1,22.79781,80.57694,Unnamed industrial feature,21639.9,22.7250868,80.381181,0
-1,22.7989,80.59362,Unnamed industrial feature,23277.47,22.7250868,80.381181,0
-1,22.79948,80.58961,Unnamed industrial feature,22916.33,22.7250868,80.381181,0
-1,22.80121,80.57755,Unnamed industrial feature,21841.42,22.7250868,80.381181,0
-1,22.80288,80.59019,Unnamed industrial feature,23110.38,22.7250868,80.381181,0
-1,22.80637,80.56591,Unnamed industrial feature,20986.66,22.7250868,80.381181,0
-1,22.80687,80.5867,Unnamed industrial feature,22950.81,22.7250868,80.381181,0
-1,22.80695,80.56185,Unnamed industrial feature,20640.07,22.7250868,80.381181,0
-1,22.81313,80.59157,Unnamed industrial feature,23688.74,22.7250868,80.381181,0
-1,22.8137,80.58766,Unnamed industrial feature,23350.91,22.7250868,80.381181,0
-1,22.8201,82.26389,Unnamed industrial feature,6166.3,22.8652642,82.2988066,0
-1,22.82865,81.20291,Unnamed industrial feature,38476.26,22.4830604,81.1840993,0
-1,22.83258,81.19953,Unnamed industrial feature,38897.05,22.4830604,81.1840993,0
-1,22.86927,81.61225,Anuppur Thermal Power Project,28484.82,23.0670378,81.7890919,0
-1,22.87978,81.36465,Damini UG mine,31056.34,23.1422087,81.468505,0
-1,22.88246,81.3647,Damini UG mine,30774.7,23.1422087,81.468505,0
-1,22.89032,80.80682,Unnamed industrial feature,33513.87,23.169963,80.6846543,0
-1,22.89089,80.80292,Unnamed industrial feature,33307.99,23.169963,80.6846543,0
-1,22.93427,80.81439,Unnamed industrial feature,29377.74,23.169963,80.6846543,0
-1,22.94374,80.50989,Unnamed industrial feature,8453.39,22.9794596,80.4370061,0
-1,22.9464,80.17882,Unnamed industrial feature,15807.09,22.8231329,80.2556771,0
-1,22.94813,80.18184,Unnamed industrial feature,15823.96,22.8231329,80.2556771,0
-1,22.96912,80.71899,Unnamed industrial feature,22570.65,23.1671449,80.6705262,0
-1,23.00693,81.03484,Sanjay Gandhi Thermal Power Station,33665.52,23.3084352,81.0648047,0
-1,23.01364,81.03604,Sanjay Gandhi Thermal Power Station,32911.37,23.3084352,81.0648047,0
-1,23.01423,81.0321,Sanjay Gandhi Thermal Power Station,32884.54,23.3084352,81.0648047,0
-1,23.01738,81.08048,Sanjay Gandhi Thermal Power Station,32403.51,23.3084352,81.0648047,0
-1,23.01796,81.07655,Sanjay Gandhi Thermal Power Station,32321.68,23.3084352,81.0648047,0
-1,23.02074,81.08103,Sanjay Gandhi Thermal Power Station,32033.22,23.3084352,81.0648047,0
-1,23.03658,81.04402,Sanjay Gandhi Thermal Power Station,30303.5,23.3084352,81.0648047,0
-1,17.7526,80.70564,Unnamed industrial feature,18952.12,17.8410068,80.8586833,0
-1,17.75478,80.71343,Unnamed industrial feature,18122.51,17.8410068,80.8586833,0
-1,17.76056,81.73663,Lower Sileru Power House,14692.49,17.8702666,81.6592761,0
-1,17.76098,81.75518,Lower Sileru Power House,15835.09,17.8702666,81.6592761,0
-1,17.76114,81.73302,Lower Sileru Power House,14428.68,17.8702666,81.6592761,0
-1,17.76172,81.7294,Lower Sileru Power House,14170.0,17.8702666,81.6592761,0
-1,17.7618,81.79236,Lower Sileru Power House,18546.01,17.8702666,81.6592761,0
-1,17.76567,81.78931,Lower Sileru Power House,18021.14,17.8702666,81.6592761,0
-1,17.77258,81.74615,Lower Sileru Power House,14232.44,17.8702666,81.6592761,0
-1,17.77316,81.74252,Lower Sileru Power House,13937.18,17.8702666,81.6592761,0
-1,17.77587,81.74671,Lower Sileru Power House,13994.32,17.8702666,81.6592761,0
-1,17.77645,81.74307,Lower Sileru Power House,13693.31,17.8702666,81.6592761,0
-1,17.79435,80.63448,Manuguru II Coal Mine,22815.84,17.9507245,80.7740659,0
-1,17.79671,81.82796,Donkarayi Power House,15245.56,17.9328225,81.8106443,0
-1,17.80589,82.63051,Unnamed industrial feature,6946.7,17.8501089,82.6768676,0
-1,17.82327,81.81411,Donkarayi Power House,12187.2,17.9328225,81.8106443,0
-1,17.82657,81.81467,Donkarayi Power House,11822.42,17.9328225,81.8106443,0
-1,17.83061,81.78948,Donkarayi Power House,11584.08,17.9328225,81.8106443,0
-1,17.83095,81.74516,Lower Sileru Power House,10086.77,17.8702666,81.6592761,0
-1,17.8312,81.78584,Donkarayi Power House,11600.77,17.9328225,81.8106443,0
-1,17.8345,81.78637,Donkarayi Power House,11230.68,17.9328225,81.8106443,0
-1,17.83509,81.78275,Donkarayi Power House,11261.12,17.9328225,81.8106443,0
-1,17.83568,80.65271,Manuguru II Coal Mine,18125.88,17.9507245,80.7740659,0
-1,17.83737,80.64174,Manuguru II Coal Mine,18839.68,17.9507245,80.7740659,0
-1,17.83742,81.83141,Donkarayi Power House,10833.48,17.9328225,81.8106443,0
-1,17.83875,81.80205,Donkarayi Power House,10499.85,17.9328225,81.8106443,0
-1,17.83889,81.02678,Unnamed industrial feature,15101.25,17.8551142,80.8851272,0
-1,17.83899,80.65324,Manuguru II Coal Mine,17827.68,17.9507245,80.7740659,0
-1,17.84071,81.83199,Donkarayi Power House,10488.56,17.9328225,81.8106443,0
-1,17.84321,81.19379,Unnamed industrial feature,32696.52,17.8551142,80.8851272,0
-1,17.84469,81.09801,Unnamed industrial feature,22561.8,17.8551142,80.8851272,0
-1,17.845,81.8475,Donkarayi Power House,10515.4,17.9328225,81.8106443,0
-1,17.84631,81.81818,Donkarayi Power House,9652.75,17.9328225,81.8106443,0
-1,17.84799,81.09856,Unnamed industrial feature,22603.9,17.8551142,80.8851272,0
-1,17.84855,81.09497,Unnamed industrial feature,22222.0,17.8551142,80.8851272,0
505,17.847682222222222,81.80189777777778,Donkarayi Power House,9512.3,17.9328225,81.8106443,0
-1,17.84911,81.09137,Unnamed industrial feature,21839.15,17.8551142,80.8851272,0
-1,17.84967,81.08778,Unnamed industrial feature,21457.48,17.8551142,80.8851272,0
-1,17.86777,81.23121,Unnamed industrial feature,36654.85,17.8551142,80.8851272,0
-1,17.86868,80.68073,Manuguru II Coal Mine,13444.5,17.9507245,80.7740659,0
-1,17.87106,82.67219,Unnamed industrial feature,2381.68,17.8501089,82.6768676,1
-1,17.87255,80.67766,Manuguru II Coal Mine,13401.76,17.9507245,80.7740659,0
-1,17.89618,81.29152,Lower Sileru Power House,39023.38,17.8702666,81.6592761,0
-1,17.90229,81.27409,Lower Sileru Power House,40915.88,17.8702666,81.6592761,0
-1,17.90407,81.24117,Unnamed industrial feature,38069.3,17.8551142,80.8851272,0
-1,17.907,81.04578,Unnamed industrial feature,17953.17,17.8551142,80.8851272,0
-1,17.91801,81.04025,Unnamed industrial feature,17842.91,17.8551142,80.8851272,0
-1,17.92073,81.19974,Unnamed industrial feature,34082.33,17.8551142,80.8851272,0
-1,17.9388,81.21391,Unnamed industrial feature,36012.9,17.8551142,80.8851272,0
-1,17.94807,81.08982,Unnamed industrial feature,23998.82,17.8551142,80.8851272,0
-1,17.95219,80.66769,Manuguru II Coal Mine,11253.81,17.9507245,80.7740659,0
-1,17.95965,80.55306,Bhadradri Thermal Power Plant,21136.57,18.0282273,80.7394614,0
-1,17.96128,81.22148,Unnamed industrial feature,37495.51,17.8551142,80.8851272,0
-1,17.96184,81.21788,Unnamed industrial feature,37153.96,17.8551142,80.8851272,0
-1,17.96457,81.22205,Unnamed industrial feature,37669.05,17.8551142,80.8851272,0
-1,17.9673,81.22621,Unnamed industrial feature,38183.69,17.8551142,80.8851272,0
-1,17.96786,81.22261,Unnamed industrial feature,37844.42,17.8551142,80.8851272,0
-1,17.97059,81.22678,Unnamed industrial feature,38361.28,17.8551142,80.8851272,0
-1,17.97116,81.22316,Unnamed industrial feature,38021.98,17.8551142,80.8851272,0
-1,17.97502,81.22012,Unnamed industrial feature,37868.2,17.8551142,80.8851272,0
-1,17.97717,81.09848,Unnamed industrial feature,26339.21,17.8551142,80.8851272,0
-1,17.98055,81.07689,Unnamed industrial feature,24620.71,17.8551142,80.8851272,0
-1,17.98197,81.26194,Unnamed industrial feature,42289.16,17.8551142,80.8851272,0
-1,17.99098,82.16642,Upper Sileru Power House,16384.41,18.0371452,82.0192773,0
-1,17.99986,81.19113,Unnamed industrial feature,36154.07,17.8551142,80.8851272,0
-1,18.004,80.50805,Bhadradri Thermal Power Plant,24617.98,18.0282273,80.7394614,0
-1,18.0104,81.16708,Unnamed industrial feature,34465.84,17.8551142,80.8851272,0
-1,18.01253,82.15918,Upper Sileru Power House,15044.08,18.0371452,82.0192773,0
-1,18.02635,81.28405,Lower Sileru Power House,43321.29,17.8702666,81.6592761,0
-1,18.05128,82.25567,Upper Sileru Power House,25042.25,18.0371452,82.0192773,0
-1,18.07835,82.25654,Balimela Power House,25212.72,18.2074394,82.0603778,0
-1,18.10205,82.25716,Balimela Power House,23866.98,18.2074394,82.0603778,0
-1,18.10786,82.28425,Balimela Power House,26117.21,18.2074394,82.0603778,0
-1,18.18026,83.1465,1.5 MW Grid Interactive Solar Power Project,6718.9,18.1263279,83.1751752,0
-1,18.25254,83.22148,Unnamed industrial feature,12889.52,18.1865519,83.3218129,0
-1,18.27158,83.25287,Olam Agro India Private Ltd.,11337.23,18.3379453,83.3343976,0
-1,18.31613,83.19402,Unnamed industrial feature,12184.16,18.4205193,83.2291174,0
-1,18.33769,81.22951,Unnamed industrial feature,32276.66,18.6270362,81.2539211,0
-1,18.39752,80.26267,Unnamed industrial feature,23470.95,18.4867713,80.4643071,0
-1,18.39808,80.25896,Unnamed industrial feature,23800.27,18.4867713,80.4643071,0
-1,18.40142,80.25951,Unnamed industrial feature,23595.47,18.4867713,80.4643071,0
-1,18.44388,81.31051,ArcelorMittal Nippon Steel India Kirandul,20979.59,18.6277649,81.2659587,0
-1,18.45442,81.28638,ArcelorMittal Nippon Steel India Kirandul,19394.93,18.6277649,81.2659587,0
-1,18.49865,81.21976,Unnamed industrial feature,14723.04,18.6270362,81.2539211,0
-1,18.49922,81.21614,Unnamed industrial feature,14759.94,18.6270362,81.2539211,0
-1,18.49965,81.1048,Unnamed industrial feature,20137.6,18.6334685,81.2335262,0
-1,18.50646,81.19142,Unnamed industrial feature,14803.67,18.6334685,81.2335262,0
-1,18.52322,80.24079,Unnamed industrial feature,23914.85,18.4867713,80.4643071,0
-1,18.53205,81.11413,Unnamed industrial feature,16897.78,18.6334685,81.2335262,0
-1,18.53478,81.11836,Unnamed industrial feature,16363.25,18.6334685,81.2335262,0
-1,18.54193,81.11588,Unnamed industrial feature,16042.02,18.6334685,81.2335262,0
-1,18.54746,81.23203,Unnamed industrial feature,9144.32,18.6270362,81.2539211,0
-1,18.5486,81.22477,Unnamed industrial feature,9247.03,18.6270362,81.2539211,0
-1,18.55075,81.23259,Unnamed industrial feature,8775.5,18.6270362,81.2539211,0
-1,18.58055,81.06673,Unnamed industrial feature,16997.83,18.6780087,81.1910108,0
-1,18.58177,80.23905,Unnamed industrial feature,25991.69,18.4867713,80.4643071,0
-1,18.58273,81.07456,Unnamed industrial feature,16211.16,18.6780087,81.1910108,0
-1,18.58659,81.07151,Unnamed industrial feature,16182.63,18.6780087,81.1910108,0
-1,18.59104,83.27737,Unnamed industrial feature,7533.05,18.5477632,83.3323544,0
-1,18.59269,81.05392,Unnamed industrial feature,17281.48,18.6780087,81.1910108,0
-1,18.61217,81.14657,Unnamed industrial feature,8690.19,18.6780087,81.1910108,0
-1,18.62375,81.13738,Unnamed industrial feature,8265.98,18.6780087,81.1910108,0
-1,18.6389,81.19215,Unnamed industrial feature,4350.34,18.6780087,81.1910108,3
-1,18.64163,81.19635,Unnamed industrial feature,3932.91,18.6538894,81.2313652,3
-1,18.64579,81.12631,Unnamed industrial feature,7700.29,18.6780087,81.1910108,0
-1,18.65135,81.97279,Middle Kolab Project,20171.51,18.7462678,82.1359977,0
-1,18.65788,82.16766,Middle Kolab Project,10378.62,18.7462678,82.1359977,0
-1,18.66118,82.16823,Middle Kolab Project,10051.94,18.7462678,82.1359977,0
-1,18.68063,81.96304,Middle Kolab Project,19623.13,18.7462678,82.1359977,0
-1,18.86516,81.22319,Unnamed industrial feature,18601.82,18.6987254,81.2410383,0
-1,18.88247,81.0248,Unnamed industrial feature,28688.96,18.6780087,81.1910108,0
-1,18.88851,81.02958,Unnamed industrial feature,28925.4,18.6780087,81.1910108,0
-1,18.90979,80.46818,Unnamed industrial feature,47039.3,18.4867713,80.4643071,0
-1,18.91045,82.66566,Unnamed industrial feature,11221.51,18.8941466,82.5603913,0
-1,18.93733,81.02191,Unnamed industrial feature,33886.27,18.6780087,81.1910108,0
-1,18.9535,82.63186,Unnamed industrial feature,10003.45,18.8941466,82.5603913,0
-1,18.96503,82.68672,Unnamed industrial feature,15449.25,18.8941466,82.5603913,0
-1,18.97135,80.53532,Unnamed industrial feature,54399.14,18.4867713,80.4643071,0
-1,19.01609,82.70737,Unnamed industrial feature,20561.61,18.8941466,82.5603913,0
-1,19.04624,82.73176,Unnamed industrial feature,24131.21,19.2632538,82.7330357,0
-1,19.11822,80.26038,Unnamed industrial feature,55330.5,19.6086411,80.3496442,0
-1,19.12149,80.36811,Unnamed industrial feature,54203.36,19.6086411,80.3496442,0
-1,19.12157,80.26099,Unnamed industrial feature,54952.53,19.6086411,80.3496442,0
-1,19.15894,80.79664,Unnamed industrial feature,60434.8,19.4394398,81.2898857,0
-1,19.17884,80.9317,Unnamed industrial feature,47460.96,19.4394398,81.2898857,0
-1,19.18215,80.93221,Unnamed industrial feature,47194.27,19.4394398,81.2898857,0
-1,19.21329,80.8621,Unnamed industrial feature,51450.99,19.4394398,81.2898857,0
-1,19.22369,81.037,Unnamed industrial feature,35771.43,19.4394398,81.2898857,0
-1,17.7605,81.88383,Donkarayi Power House,20667.94,17.9328225,81.8106443,0
-1,17.763,81.75475,Lower Sileru Power House,15633.87,17.8702666,81.6592761,0
-1,17.80285,82.62897,Unnamed industrial feature,7302.19,17.8501089,82.6768676,0
-1,17.82913,81.78838,Donkarayi Power House,11768.34,17.9328225,81.8106443,0
-1,17.82942,81.96855,Donkarayi Power House,20283.73,17.9328225,81.8106443,0
-1,17.83222,82.72047,Unnamed industrial feature,5025.62,17.8501089,82.6768676,0
-1,17.84413,81.10519,Unnamed industrial feature,23323.99,17.8551142,80.8851272,0
-1,17.84772,81.09954,Unnamed industrial feature,22708.64,17.8551142,80.8851272,0
-1,17.84908,81.82291,Donkarayi Power House,9401.76,17.9328225,81.8106443,0
-1,17.8862,81.07382,Unnamed industrial feature,20266.3,17.8551142,80.8851272,0
-1,17.88919,81.12118,Unnamed industrial feature,25266.97,17.8551142,80.8851272,0
-1,17.88998,81.0759,Unnamed industrial feature,20558.13,17.8551142,80.8851272,0
-1,17.89071,81.07291,Unnamed industrial feature,20263.12,17.8551142,80.8851272,0
-1,17.89128,81.97618,Upper Sileru Power House,16847.9,18.0371452,82.0192773,0
-1,17.9419,81.21593,Unnamed industrial feature,36309.22,17.8551142,80.8851272,0
-1,17.96165,81.22231,Unnamed industrial feature,37591.78,17.8551142,80.8851272,0
-1,17.96534,82.02252,Upper Sileru Power House,7991.73,18.0371452,82.0192773,0
-1,17.98275,81.26003,Unnamed industrial feature,42127.77,17.8551142,80.8851272,0
-1,18.01042,81.18671,Unnamed industrial feature,36279.12,17.8551142,80.8851272,0
-1,18.0106,82.02996,Upper Sileru Power House,3160.45,18.0371452,82.0192773,1
-1,18.0157,82.19629,Upper Sileru Power House,18868.05,18.0371452,82.0192773,0
-1,18.04621,82.92538,Unnamed industrial feature,11022.24,18.0129116,83.0235664,0
-1,18.0561,82.93427,Unnamed industrial feature,10592.64,18.0129116,83.0235664,0
-1,18.07945,82.97179,Unnamed industrial feature,9203.62,18.0129116,83.0235664,0
-1,18.08199,82.94035,Unnamed industrial feature,10242.76,18.1735811,82.9300238,0
-1,18.08462,82.47327,Unnamed industrial feature,20187.4,18.1277594,82.6588073,0
-1,18.08504,81.98615,Upper Sileru Power House,6373.95,18.0371452,82.0192773,0
-1,18.08619,82.22637,Balimela Power House,22122.5,18.2074394,82.0603778,0
-1,18.09475,82.91959,Unnamed industrial feature,8834.69,18.1735811,82.9300238,0
-1,18.11312,82.27932,Balimela Power House,25399.04,18.2074394,82.0603778,0
-1,18.11387,82.28349,Balimela Power House,25767.11,18.2074394,82.0603778,0
-1,18.11464,82.28768,Balimela Power House,26138.76,18.2074394,82.0603778,0
-1,18.15283,83.02279,Unnamed industrial feature,10069.1,18.1735811,82.9300238,0
-1,18.16187,83.07195,"APSRTC Bus Depot , Srungavarapukota",9436.41,18.107674,83.1406676,0
-1,18.17799,81.14034,Manuguru IV Coal Mine,39439.56,17.9772015,80.8327743,0
-1,18.19377,83.13475,1.5 MW Grid Interactive Solar Power Project,8630.25,18.1263279,83.1751752,0
-1,18.20307,82.38622,Unnamed industrial feature,29992.45,18.1277594,82.6588073,0
-1,18.21006,82.33126,Balimela Power House,28613.89,18.2074394,82.0603778,0
-1,18.23118,82.37672,Machkund Hydro Electric (Joint) Scheme,31563.49,18.5084063,82.4409912,0
-1,18.2319,82.38066,Machkund Hydro Electric (Joint) Scheme,31398.36,18.5084063,82.4409912,0
-1,18.23909,80.74374,Bhadradri Thermal Power Plant,23451.22,18.0282273,80.7394614,0
-1,18.25175,81.71487,Balimela Power House,36821.63,18.2074394,82.0603778,0
-1,18.2865,80.94203,Bhadradri Thermal Power Plant,35816.82,18.0282273,80.7394614,0
-1,18.29139,83.04981,Unnamed industrial feature,14491.3,18.4006994,82.9750478,0
-1,18.29451,80.91017,Bhadradri Thermal Power Plant,34670.12,18.0282273,80.7394614,0
-1,18.29561,80.91084,Bhadradri Thermal Power Plant,34811.37,18.0282273,80.7394614,0
-1,18.32563,81.98811,Balimela Power House,15196.96,18.2074394,82.0603778,0
-1,18.34158,81.02589,Unnamed industrial feature,39152.07,18.6334685,81.2335262,0
-1,18.37538,83.15475,Unnamed industrial feature,9314.63,18.4205193,83.2291174,0
-1,18.3764,83.16049,Unnamed industrial feature,8746.35,18.4205193,83.2291174,0
-1,18.37984,81.19887,Unnamed industrial feature,28093.25,18.6270362,81.2539211,0
-1,18.38022,83.15916,Unnamed industrial feature,8634.94,18.4205193,83.2291174,0
-1,18.38122,83.16483,Unnamed industrial feature,8068.72,18.4205193,83.2291174,0
-1,18.38631,82.38113,Machkund Hydro Electric (Joint) Scheme,14972.99,18.5084063,82.4409912,0
-1,18.38945,82.73944,Unnamed industrial feature,11469.66,18.3401803,82.8349245,0
-1,18.39013,80.24652,Unnamed industrial feature,25362.65,18.4867713,80.4643071,0
-1,18.39187,80.24946,Unnamed industrial feature,24999.69,18.4867713,80.4643071,0
-1,18.39321,80.26247,Unnamed industrial feature,23696.77,18.4867713,80.4643071,0
-1,18.3938,80.24022,Unnamed industrial feature,25799.71,18.4867713,80.4643071,0
-1,18.394,80.26003,Unnamed industrial feature,23890.18,18.4867713,80.4643071,0
-1,18.39444,80.23783,Unnamed industrial feature,26002.67,18.4867713,80.4643071,0
-1,18.39852,80.23927,Unnamed industrial feature,25686.2,18.4867713,80.4643071,0
-1,18.41537,80.24446,Unnamed industrial feature,24510.71,18.4867713,80.4643071,0
-1,18.45145,82.79961,Unnamed industrial feature,12921.53,18.3401803,82.8349245,0
-1,18.49961,83.14996,"APSRTC Bus Depot , Salur",5240.78,18.5201694,83.1946846,0
-1,18.54478,80.29665,Unnamed industrial feature,18817.64,18.4867713,80.4643071,0
-1,18.55259,80.31148,Unnamed industrial feature,17697.76,18.4867713,80.4643071,0
-1,18.55364,80.31683,Unnamed industrial feature,17235.75,18.4867713,80.4643071,0
-1,18.55622,80.30525,Unnamed industrial feature,18462.84,18.4867713,80.4643071,0
-1,18.58683,83.97891,SRI RAMA KRISHNA RAITU RICE MILL AND OIL MILL,7481.01,18.589809,84.0498216,0
-1,18.6045,80.40309,Unnamed industrial feature,14595.14,18.4867713,80.4643071,0
-1,18.62073,80.22861,Unnamed industrial feature,28969.09,18.4867713,80.4643071,0
-1,18.63841,80.21925,Unnamed industrial feature,30847.61,18.4867713,80.4643071,0
-1,18.64135,80.40446,Unnamed industrial feature,18309.46,18.4867713,80.4643071,0
-1,18.66968,83.76438,"APSRTC Bus Depot , Palakonda",8224.24,18.5959608,83.7707037,0
-1,18.67049,83.769,"APSRTC Bus Depot , Palakonda",8289.21,18.5959608,83.7707037,0
-1,18.67344,83.76362,"APSRTC Bus Depot , Palakonda",8647.56,18.5959608,83.7707037,0
-1,18.67423,83.76814,"APSRTC Bus Depot , Palakonda",8707.33,18.5959608,83.7707037,0
-1,18.68154,80.2151,Unnamed industrial feature,34042.93,18.4867713,80.4643071,0
-1,18.69432,82.23034,Middle Kolab Project,11492.53,18.7462678,82.1359977,0
-1,18.75587,83.80983,Dhanalakshmi Rice Mill,17028.52,18.6759524,83.9477581,0
-1,18.76469,83.75013,"APSRTC Bus Depot , Palakonda",18886.58,18.5959608,83.7707037,0
-1,18.77593,80.16458,Unnamed industrial feature,45068.88,18.4867713,80.4643071,0
-1,18.79367,83.82642,Unnamed industrial feature,16584.16,18.7353901,83.9714134,0
-1,18.79919,80.20859,Unnamed industrial feature,43962.68,18.4867713,80.4643071,0
-1,18.80285,80.20237,Unnamed industrial feature,44686.52,18.4867713,80.4643071,0
-1,18.80336,83.77114,Unnamed industrial feature,21855.66,18.8594591,83.5721095,0
-1,18.80387,80.20757,Unnamed industrial feature,44440.15,18.4867713,80.4643071,0
-1,18.81999,80.41428,Unnamed industrial feature,37425.21,18.4867713,80.4643071,0
-1,18.82556,82.87364,National Aluminum Company Limited,7125.83,18.7730827,82.9124947,0
-1,18.8844,81.05627,Unnamed industrial feature,26979.51,18.6780087,81.1910108,0
-1,18.89829,80.47758,Unnamed industrial feature,45780.14,18.4867713,80.4643071,0
-1,18.90566,82.60188,Unnamed industrial feature,4548.5,18.8941466,82.5603913,1
-1,18.96006,82.85635,Panchpatmali Bauxite Mines,20610.5,18.8777091,83.0318892,0
-1,18.96237,83.94849,Aditya Modren Rice Mills,17877.09,19.0071547,83.7851988,0
-1,18.98974,80.58044,Unnamed industrial feature,57248.91,18.4867713,80.4643071,0
-1,19.03917,82.75788,Unnamed industrial feature,25053.27,19.2632538,82.7330357,0
-1,19.04901,82.74419,Unnamed industrial feature,23851.62,19.2632538,82.7330357,0
-1,19.04965,82.7704,Unnamed industrial feature,24073.72,19.2632538,82.7330357,0
-1,19.05553,82.80285,Unnamed industrial feature,24233.92,19.2632538,82.7330357,0
-1,19.07227,82.71355,Unnamed industrial feature,21334.82,19.2632538,82.7330357,0
-1,19.07292,82.71717,Unnamed industrial feature,21229.65,19.2632538,82.7330357,0
-1,19.08526,82.85455,Utkal Alumina,21481.12,19.1882705,83.0275386,0
-1,19.09825,82.90435,Utkal Alumina,16360.08,19.1882705,83.0275386,0
-1,19.10493,82.90049,Utkal Alumina,16247.62,19.1882705,83.0275386,0
-1,19.10514,82.89741,Utkal Alumina,16501.3,19.1882705,83.0275386,0
-1,19.10605,82.90248,Utkal Alumina,16004.86,19.1882705,83.0275386,0
-1,19.18861,83.37741,Sleeper Plant,3380.35,19.1736566,83.405434,1
-1,19.19311,83.55061,Vardhaman Chemical Industries sumitramadangi,15317.01,19.1397883,83.4161461,0
