latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime
20.94572,81.96922,338.85,0.51,0.66,n,2,295.06,9.18,D,0.0,2026-05-16 08:33:00
21.73874,83.84647,333.21,0.69,0.74,n,2,297.55,6.7,D,0.0,2026-05-16 08:33:00
21.74509,83.84499,338.79,0.69,0.74,n,2,298.23,11.42,D,0.0,2026-05-16 08:33:00
21.74565,83.84617,339.88,0.69,0.74,n,2,298.24,6.7,D,0.0,2026-05-16 08:33:00
21.74784,83.97636,337.46,0.7,0.75,n,2,296.76,7.54,D,0.0,2026-05-16 08:33:00
21.74807,83.97488,334.05,0.7,0.75,n,2,297.01,7.82,D,0.0,2026-05-16 08:33:00
21.74866,82.99758,331.31,0.61,0.71,n,2,296.95,2.33,D,0.0,2026-05-16 08:33:00
21.74947,82.99844,333.26,0.61,0.71,n,2,296.73,2.77,D,0.0,2026-05-16 08:33:00
21.81852,83.89497,331.9,0.7,0.75,n,2,296.08,4.58,D,0.0,2026-05-16 08:33:00
21.81885,83.89502,332.31,0.7,0.75,n,2,296.27,6.93,D,0.0,2026-05-16 08:33:00
22.08676,83.11871,331.26,0.62,0.72,n,2,297.23,5.61,D,0.0,2026-05-16 08:33:00
22.35843,82.30527,337.44,0.56,0.69,n,2,301.59,3.51,D,2.0,2026-05-16 08:34:00
22.78898,81.10161,341.6,0.47,0.64,n,2,298.59,4.67,D,0.0,2026-05-16 08:34:00
22.86874,81.07804,367.0,0.47,0.64,h,2,299.62,11.04,D,0.0,2026-05-16 08:34:00
22.8703,81.07539,336.16,0.47,0.64,n,2,300.05,16.9,D,0.0,2026-05-16 08:34:00
22.87074,81.08043,367.0,0.47,0.64,h,2,300.51,16.9,D,0.0,2026-05-16 08:34:00
22.8747,81.07797,367.0,0.47,0.64,h,2,301.43,11.04,D,0.0,2026-05-16 08:34:00
22.87511,81.08303,331.31,0.47,0.64,n,2,300.55,11.04,D,0.0,2026-05-16 08:34:00
23.16635,82.34081,337.38,0.57,0.69,n,2,300.9,6.29,D,2.0,2026-05-16 08:34:00
23.74178,80.50135,334.8,0.44,0.62,n,2,303.05,4.63,D,0.0,2026-05-16 08:34:00
24.04916,82.94979,337.32,0.64,0.72,n,2,298.72,5.9,D,0.0,2026-05-16 08:34:00
24.05303,82.94901,334.47,0.64,0.72,n,2,298.78,4.21,D,0.0,2026-05-16 08:34:00
22.31452,82.53079,301.19,0.55,0.68,n,2,280.16,1.71,N,2.0,2026-05-16 21:02:00
22.35754,82.30221,305.26,0.53,0.67,n,2,289.12,1.3,N,2.0,2026-05-16 21:02:00
23.16483,82.3411,318.73,0.52,0.67,n,2,292.74,3.58,N,2.0,2026-05-16 21:02:00
23.16571,82.34324,307.87,0.52,0.66,n,2,292.33,3.15,N,2.0,2026-05-16 21:02:00
23.16602,82.33608,327.72,0.52,0.66,n,2,292.95,3.58,N,2.0,2026-05-16 21:02:00
23.16691,82.33829,329.85,0.52,0.66,n,2,292.94,6.11,N,2.0,2026-05-16 21:02:00
17.89728,80.24515,337.84,0.45,0.47,n,2,305.34,5.3,D,0.0,2026-05-22 08:20:00
17.90483,80.23561,343.51,0.45,0.47,n,2,304.19,4.89,D,0.0,2026-05-22 08:20:00
18.04677,83.52153,348.42,0.37,0.58,n,2,292.43,3.58,D,0.0,2026-05-22 08:20:00
18.04715,83.52505,330.14,0.37,0.58,n,2,291.82,3.58,D,0.0,2026-05-22 08:20:00
18.12391,82.86825,338.55,0.34,0.56,n,2,290.84,2.53,D,0.0,2026-05-22 08:20:00
18.12678,82.87001,338.4,0.34,0.56,n,2,290.46,2.71,D,0.0,2026-05-22 08:20:00
18.30527,80.20989,343.95,0.45,0.47,n,2,309.34,6.6,D,0.0,2026-05-22 08:20:00
18.56877,80.15989,338.79,0.45,0.47,n,2,306.9,3.7,D,0.0,2026-05-22 08:20:00
18.85366,80.19569,333.59,0.46,0.47,n,2,303.26,2.6,D,0.0,2026-05-22 08:20:00
19.11142,80.17384,348.68,0.46,0.47,n,2,307.83,6.06,D,0.0,2026-05-22 08:20:00
19.11525,80.16886,344.02,0.46,0.47,n,2,308.44,6.06,D,0.0,2026-05-22 08:20:00
19.11576,80.17327,348.27,0.46,0.47,n,2,308.78,6.06,D,0.0,2026-05-22 08:20:00
19.11628,80.1777,340.97,0.46,0.47,n,2,307.29,5.57,D,0.0,2026-05-22 08:20:00
19.34951,82.81139,338.87,0.35,0.56,n,2,290.2,2.71,D,0.0,2026-05-22 08:20:00
19.42117,81.01543,347.57,0.53,0.5,n,2,306.34,11.2,D,0.0,2026-05-22 08:20:00
19.42135,81.01263,341.2,0.53,0.5,n,2,305.57,8.18,D,0.0,2026-05-22 08:20:00
19.42194,81.01762,336.6,0.53,0.5,n,2,302.21,8.18,D,0.0,2026-05-22 08:20:00
19.54957,80.17606,335.65,0.47,0.48,n,2,301.88,2.83,D,0.0,2026-05-22 08:20:00
19.55008,80.18047,342.97,0.47,0.48,n,2,302.8,3.53,D,0.0,2026-05-22 08:20:00
19.62212,82.17897,346.99,0.63,0.54,n,2,302.98,13.03,D,0.0,2026-05-22 08:20:00
19.78257,83.59697,341.91,0.39,0.6,n,2,292.55,3.45,D,0.0,2026-05-22 08:20:00
19.78288,83.59618,342.6,0.4,0.6,n,2,292.7,4.36,D,0.0,2026-05-22 08:20:00
19.79382,83.99038,346.02,0.42,0.61,n,2,290.31,4.93,D,0.0,2026-05-22 08:20:00
19.84756,83.86266,331.55,0.41,0.61,n,2,292.89,2.91,D,0.0,2026-05-22 08:20:00
19.93591,83.841,333.18,0.41,0.61,n,2,293.37,1.98,D,0.0,2026-05-22 08:20:00
19.75163,80.89127,339.13,0.52,0.5,n,2,307.69,4.32,D,0.0,2026-05-22 08:21:00
19.85225,80.79163,342.33,0.52,0.5,n,2,307.66,5.74,D,0.0,2026-05-22 08:21:00
19.92972,80.49061,344.3,0.5,0.49,n,2,312.92,16.36,D,0.0,2026-05-22 08:21:00
19.97544,80.73015,345.01,0.51,0.5,n,2,312.61,6.18,D,0.0,2026-05-22 08:21:00
20.04197,80.73958,347.53,0.52,0.5,n,2,309.58,8.42,D,0.0,2026-05-22 08:21:00
20.04726,80.70387,343.29,0.51,0.5,n,2,312.15,6.32,D,0.0,2026-05-22 08:21:00
20.04767,80.58483,346.05,0.51,0.49,n,2,311.59,8.89,D,0.0,2026-05-22 08:21:00
20.04905,80.6786,340.99,0.51,0.5,n,2,310.73,5.27,D,0.0,2026-05-22 08:21:00
20.05127,80.69837,347.99,0.51,0.5,n,2,314.39,6.42,D,0.0,2026-05-22 08:21:00
20.0522,80.58429,347.89,0.51,0.49,n,2,313.05,11.57,D,0.0,2026-05-22 08:21:00
20.06014,80.57346,344.45,0.5,0.49,n,2,312.74,7.24,D,0.0,2026-05-22 08:21:00
20.0607,80.57834,347.87,0.5,0.49,n,2,315.34,7.24,D,0.0,2026-05-22 08:21:00
20.06633,80.58739,343.16,0.51,0.49,n,2,311.45,13.51,D,0.0,2026-05-22 08:21:00
20.06839,80.68626,338.8,0.51,0.5,n,2,307.37,4.05,D,0.0,2026-05-22 08:21:00
20.08211,80.64468,349.61,0.51,0.49,n,2,310.21,6.33,D,0.0,2026-05-22 08:21:00
20.08416,80.78448,341.3,0.52,0.5,n,2,310.32,4.44,D,0.0,2026-05-22 08:21:00
20.094,80.70802,343.32,0.51,0.5,n,2,310.89,5.22,D,0.0,2026-05-22 08:21:00
20.10655,80.69643,346.16,0.51,0.5,n,2,310.4,8.47,D,0.0,2026-05-22 08:21:00
20.10696,80.86215,340.02,0.53,0.5,n,2,308.59,4.94,D,0.0,2026-05-22 08:21:00
20.12135,80.66475,351.0,0.51,0.49,n,2,315.12,53.48,D,0.0,2026-05-22 08:21:00
20.12177,80.66151,350.22,0.51,0.5,n,2,314.48,30.53,D,0.0,2026-05-22 08:21:00
20.12231,80.66644,349.54,0.51,0.5,n,2,319.47,51.77,D,0.0,2026-05-22 08:21:00
20.1225,80.67454,346.53,0.51,0.5,n,2,312.85,13.6,D,0.0,2026-05-22 08:21:00
20.12339,80.67623,348.32,0.51,0.5,n,2,313.49,12.5,D,0.0,2026-05-22 08:21:00
20.12532,80.65923,343.81,0.51,0.49,n,2,310.42,10.09,D,0.0,2026-05-22 08:21:00
20.12632,80.66093,347.97,0.51,0.5,n,2,313.47,30.53,D,0.0,2026-05-22 08:21:00
20.12648,80.66907,345.56,0.51,0.5,n,2,308.72,44.02,D,0.0,2026-05-22 08:21:00
20.12686,80.66586,352.52,0.51,0.5,n,2,314.24,51.77,D,0.0,2026-05-22 08:21:00
20.13046,80.6636,354.44,0.51,0.49,n,2,311.63,44.02,D,0.0,2026-05-22 08:21:00
20.13142,80.66527,341.04,0.51,0.5,n,2,310.66,3.92,D,0.0,2026-05-22 08:21:00
20.14473,81.19707,338.7,0.55,0.51,n,2,307.73,3.53,D,0.0,2026-05-22 08:21:00
20.14892,81.19176,338.43,0.55,0.51,n,2,307.29,4.17,D,0.0,2026-05-22 08:21:00
20.42036,80.63167,335.89,0.51,0.5,n,2,305.58,2.02,D,0.0,2026-05-22 08:21:00
20.42131,80.18117,341.4,0.48,0.48,n,2,308.83,5.99,D,0.0,2026-05-22 08:21:00
20.42521,80.176,341.48,0.48,0.48,n,2,309.34,4.42,D,0.0,2026-05-22 08:21:00
20.56141,80.15541,344.55,0.48,0.48,n,2,306.79,8.92,D,0.0,2026-05-22 08:21:00
20.56584,80.15485,351.64,0.48,0.48,n,2,309.41,6.51,D,0.0,2026-05-22 08:21:00
20.56638,80.15948,353.5,0.48,0.48,n,2,306.86,6.51,D,0.0,2026-05-22 08:21:00
20.57027,80.15428,339.2,0.48,0.48,n,2,307.98,6.51,D,0.0,2026-05-22 08:21:00
20.57081,80.15891,340.42,0.48,0.48,n,2,307.51,6.51,D,0.0,2026-05-22 08:21:00
20.57578,80.16298,339.65,0.48,0.48,n,2,307.99,4.12,D,0.0,2026-05-22 08:21:00
20.60818,82.18607,330.43,0.33,0.55,n,2,296.81,1.18,D,0.0,2026-05-22 08:21:00
20.61209,82.18468,330.74,0.33,0.55,n,2,296.76,0.94,D,0.0,2026-05-22 08:21:00
20.61513,80.15883,337.25,0.48,0.48,n,2,306.44,3.89,D,0.0,2026-05-22 08:21:00
20.61887,81.62193,343.57,0.6,0.53,n,2,306.43,10.38,D,0.0,2026-05-22 08:21:00
20.62688,80.22342,338.98,0.49,0.48,n,2,306.52,3.78,D,0.0,2026-05-22 08:21:00
20.62741,80.22811,338.12,0.49,0.48,n,2,306.07,3.78,D,0.0,2026-05-22 08:21:00
20.62898,80.3235,346.23,0.49,0.49,n,2,312.06,10.68,D,0.0,2026-05-22 08:21:00
20.63293,80.3182,344.16,0.49,0.49,n,2,309.94,10.68,D,0.0,2026-05-22 08:21:00
20.63346,80.32293,345.44,0.49,0.49,n,2,309.56,10.68,D,0.0,2026-05-22 08:21:00
20.66911,80.23703,344.71,0.49,0.48,n,2,305.56,5.37,D,0.0,2026-05-22 08:21:00
20.67749,80.23122,345.68,0.49,0.48,n,2,305.97,6.05,D,0.0,2026-05-22 08:21:00
20.68032,80.21663,340.19,0.49,0.48,n,2,304.4,4.39,D,0.0,2026-05-22 08:21:00
20.68249,80.23534,349.85,0.49,0.48,n,2,306.55,9.27,D,0.0,2026-05-22 08:21:00
20.70498,81.52278,342.13,0.59,0.53,n,2,307.85,5.57,D,0.0,2026-05-22 08:21:00
20.72135,80.1515,333.65,0.48,0.48,n,2,301.88,2.2,D,0.0,2026-05-22 08:21:00
20.7311,81.76699,345.27,0.61,0.54,n,2,305.04,8.19,D,0.0,2026-05-22 08:21:00
20.73755,81.64144,342.79,0.6,0.53,n,2,305.86,6.52,D,0.0,2026-05-22 08:21:00
20.79486,81.18791,349.43,0.56,0.52,n,2,308.06,9.44,D,0.0,2026-05-22 08:21:00
20.79961,81.18734,352.91,0.56,0.52,n,2,310.58,18.51,D,0.0,2026-05-22 08:21:00
20.80346,81.39954,354.41,0.58,0.52,n,2,310.64,15.49,D,0.0,2026-05-22 08:21:00
20.81686,84.03606,331.13,0.43,0.62,n,2,297.7,2.66,D,0.0,2026-05-22 08:21:00
20.82469,81.92992,341.03,0.63,0.54,n,2,295.23,4.09,D,0.0,2026-05-22 08:21:00
20.83032,81.93545,341.29,0.63,0.54,n,2,295.38,7.22,D,0.0,2026-05-22 08:21:00
20.8597,81.92603,344.36,0.63,0.54,n,2,300.65,14.33,D,0.0,2026-05-22 08:21:00
20.86034,81.9321,338.05,0.63,0.54,n,2,296.17,7.66,D,0.0,2026-05-22 08:21:00
20.86534,81.93153,345.53,0.63,0.54,n,2,298.5,7.66,D,0.0,2026-05-22 08:21:00
20.88152,81.26963,343.54,0.57,0.52,n,2,308.49,6.56,D,0.0,2026-05-22 08:21:00
20.88434,81.47948,347.47,0.59,0.53,n,2,307.68,7.6,D,0.0,2026-05-22 08:21:00
20.88631,81.26907,341.89,0.57,0.52,n,2,308.76,5.06,D,0.0,2026-05-22 08:21:00
20.95158,81.98046,336.99,0.32,0.55,n,2,296.66,1.2,D,0.0,2026-05-22 08:21:00
20.95189,81.98354,333.58,0.32,0.55,n,2,295.33,1.2,D,0.0,2026-05-22 08:21:00
20.98478,81.91009,335.43,0.63,0.54,n,2,297.39,2.35,D,0.0,2026-05-22 08:21:00
20.99087,81.87242,335.62,0.63,0.54,n,2,298.01,3.01,D,0.0,2026-05-22 08:21:00
20.99138,81.87112,336.35,0.63,0.54,n,2,298.46,4.0,D,0.0,2026-05-22 08:21:00
20.99239,81.93395,332.81,0.64,0.54,n,2,295.17,3.37,D,0.0,2026-05-22 08:21:00
20.99247,81.93284,334.01,0.64,0.54,n,2,295.16,3.23,D,0.0,2026-05-22 08:21:00
21.01107,82.06171,338.06,0.32,0.55,n,2,295.34,2.01,D,0.0,2026-05-22 08:21:00
21.06771,82.02297,336.73,0.32,0.55,n,2,296.93,1.51,D,0.0,2026-05-22 08:21:00
21.13893,82.94932,335.32,0.37,0.58,n,2,297.15,0.98,D,0.0,2026-05-22 08:21:00
21.16788,81.48939,334.02,0.6,0.53,n,2,301.06,5.48,D,0.0,2026-05-22 08:21:00
21.1714,81.4933,343.01,0.6,0.53,n,2,301.37,5.18,D,0.0,2026-05-22 08:21:00
21.19163,82.50848,342.42,0.35,0.57,n,2,291.25,5.73,D,0.0,2026-05-22 08:21:00
21.19196,82.51186,345.1,0.35,0.57,n,2,291.0,5.89,D,0.0,2026-05-22 08:21:00
21.30968,82.10488,338.66,0.33,0.55,n,2,294.62,3.97,D,0.0,2026-05-22 08:21:00
21.31001,82.10806,345.29,0.33,0.55,n,2,292.58,3.9,D,0.0,2026-05-22 08:21:00
21.35935,80.70439,333.04,0.53,0.5,n,2,296.58,6.41,D,0.0,2026-05-22 08:21:00
21.36165,80.81202,336.31,0.54,0.51,n,2,297.88,8.15,D,0.0,2026-05-22 08:21:00
21.46107,81.85186,334.45,0.32,0.54,n,2,300.94,2.53,D,0.0,2026-05-22 08:21:00
21.69727,82.84228,339.5,0.37,0.58,n,2,296.48,1.27,D,0.0,2026-05-22 08:21:00
21.70191,82.34297,334.95,0.34,0.56,n,2,294.88,1.88,D,0.0,2026-05-22 08:21:00
21.71478,82.85498,343.09,0.37,0.58,n,2,298.0,4.81,D,0.0,2026-05-22 08:21:00
21.7257,81.9079,333.0,0.32,0.55,n,2,296.06,1.82,D,0.0,2026-05-22 08:21:00
21.72602,81.91103,343.23,0.32,0.55,n,2,296.89,1.82,D,0.0,2026-05-22 08:21:00
21.72771,82.84283,332.2,0.37,0.58,n,2,294.54,2.05,D,0.0,2026-05-22 08:21:00
21.72981,82.8425,334.35,0.37,0.58,n,2,295.44,2.75,D,0.0,2026-05-22 08:21:00
21.73776,82.97807,337.86,0.38,0.59,n,2,294.94,2.8,D,0.0,2026-05-22 08:21:00
21.73812,82.98177,334.69,0.38,0.59,n,2,293.62,2.8,D,0.0,2026-05-22 08:21:00
21.74011,82.97812,348.29,0.38,0.59,n,2,294.78,5.96,D,0.0,2026-05-22 08:21:00
21.74172,82.96281,331.08,0.38,0.59,n,2,295.14,3.7,D,0.0,2026-05-22 08:21:00
21.74317,82.97753,337.01,0.38,0.59,n,2,295.28,5.34,D,0.0,2026-05-22 08:21:00
21.74417,82.9628,340.46,0.38,0.59,n,2,295.47,4.39,D,0.0,2026-05-22 08:21:00
21.74749,82.96593,336.02,0.38,0.59,n,2,295.42,3.7,D,0.0,2026-05-22 08:21:00
21.74786,82.96961,334.16,0.38,0.59,n,2,295.22,6.52,D,0.0,2026-05-22 08:21:00
21.74992,82.96591,331.13,0.38,0.59,n,2,295.02,1.71,D,0.0,2026-05-22 08:21:00
21.75026,82.9696,331.67,0.38,0.59,n,2,294.84,2.13,D,0.0,2026-05-22 08:21:00
21.75269,80.73666,339.46,0.54,0.51,n,2,290.38,4.5,D,0.0,2026-05-22 08:21:00
21.85612,82.96883,338.83,0.38,0.59,n,2,291.81,1.62,D,0.0,2026-05-22 08:21:00
21.85957,82.96928,334.93,0.38,0.59,n,2,291.96,1.1,D,0.0,2026-05-22 08:21:00
21.86055,81.84106,345.03,0.32,0.55,n,2,302.93,5.38,D,0.0,2026-05-22 08:21:00
21.87419,81.98003,336.87,0.33,0.55,n,2,303.43,2.42,D,0.0,2026-05-22 08:21:00
21.87895,81.97625,355.06,0.33,0.55,n,2,305.98,6.45,D,0.0,2026-05-22 08:21:00
21.87927,81.97944,367.0,0.33,0.55,h,2,304.33,6.45,D,0.0,2026-05-22 08:21:00
22.04691,81.97519,345.43,0.33,0.55,n,2,304.15,3.23,D,0.0,2026-05-22 08:21:00
22.07487,82.04692,336.8,0.33,0.55,n,2,302.34,2.44,D,0.0,2026-05-22 08:21:00
22.07959,81.12327,353.89,0.58,0.52,n,2,297.83,11.91,D,0.0,2026-05-22 08:21:00
22.08359,81.12097,342.1,0.58,0.52,n,2,297.07,7.99,D,0.0,2026-05-22 08:21:00
22.08387,81.11778,337.15,0.58,0.52,n,2,295.84,4.88,D,0.0,2026-05-22 08:21:00
22.08643,83.11795,330.36,0.39,0.59,n,2,293.75,3.56,D,0.0,2026-05-22 08:21:00
22.0868,83.12173,341.91,0.39,0.59,n,2,293.74,5.24,D,0.0,2026-05-22 08:21:00
22.08744,83.12086,343.31,0.39,0.59,n,2,293.15,3.92,D,0.0,2026-05-22 08:21:00
22.15587,81.89774,340.34,0.33,0.55,n,2,304.83,2.83,D,0.0,2026-05-22 08:21:00
22.22815,82.3516,346.94,0.35,0.57,n,2,304.65,2.71,D,0.0,2026-05-22 08:21:00
22.22844,82.3545,335.75,0.35,0.57,n,2,301.26,2.71,D,0.0,2026-05-22 08:21:00
22.22858,82.35046,346.67,0.35,0.57,n,2,305.66,3.68,D,0.0,2026-05-22 08:21:00
22.22884,82.35326,345.36,0.35,0.57,n,2,303.14,3.68,D,0.0,2026-05-22 08:21:00
22.23304,82.34176,340.68,0.35,0.57,n,2,302.53,2.67,D,0.0,2026-05-22 08:21:00
22.23359,82.34762,344.35,0.35,0.57,n,2,304.93,5.54,D,0.0,2026-05-22 08:21:00
22.23387,82.35055,337.65,0.35,0.57,n,2,305.37,2.7,D,0.0,2026-05-22 08:21:00
22.23391,80.19392,335.88,0.51,0.49,n,2,301.68,2.61,D,0.0,2026-05-22 08:21:00
22.23416,82.35358,334.77,0.35,0.57,n,2,302.67,2.7,D,0.0,2026-05-22 08:21:00
22.26355,80.93764,345.15,0.57,0.52,n,2,299.62,10.9,D,0.0,2026-05-22 08:21:00
22.26471,80.94842,333.48,0.57,0.52,n,2,297.53,3.35,D,0.0,2026-05-22 08:21:00
22.26667,80.83278,332.83,0.56,0.51,n,2,295.35,4.18,D,0.0,2026-05-22 08:21:00
22.46996,82.21167,335.95,0.35,0.56,n,2,303.72,2.76,D,0.0,2026-05-22 08:21:00
22.47816,81.47272,341.98,0.62,0.54,n,2,298.44,7.53,D,0.0,2026-05-22 08:21:00
22.54076,82.45251,335.0,0.36,0.57,n,2,302.25,1.22,D,0.0,2026-05-22 08:21:00
22.54118,82.45257,334.35,0.36,0.57,n,2,302.01,2.21,D,0.0,2026-05-22 08:21:00
23.01163,81.33115,335.28,0.62,0.54,n,2,304.02,2.55,D,0.0,2026-05-22 08:21:00
23.0624,83.05107,344.44,0.4,0.6,n,2,302.48,4.33,D,0.0,2026-05-22 08:21:00
23.09757,80.18363,342.26,0.52,0.5,n,2,311.69,8.45,D,0.0,2026-05-22 08:21:00
23.16717,82.33916,334.26,0.36,0.57,n,2,303.46,2.11,D,2.0,2026-05-22 08:21:00
23.16748,82.34268,334.06,0.36,0.57,n,2,303.86,2.11,D,2.0,2026-05-22 08:21:00
23.17547,83.00779,336.96,0.4,0.6,n,2,302.7,2.8,D,0.0,2026-05-22 08:21:00
23.22562,81.44293,347.91,0.63,0.54,n,2,306.33,8.08,D,0.0,2026-05-22 08:21:00
23.24604,80.26647,340.47,0.53,0.5,n,2,306.97,8.24,D,0.0,2026-05-22 08:21:00
23.28288,80.99325,334.76,0.59,0.53,n,2,299.89,2.19,D,0.0,2026-05-22 08:21:00
23.30344,83.25687,345.73,0.41,0.61,n,2,300.92,3.11,D,0.0,2026-05-22 08:21:00
23.30906,83.25641,333.25,0.41,0.61,n,2,300.67,3.11,D,0.0,2026-05-22 08:21:00
23.38965,81.362,344.92,0.62,0.54,n,2,301.65,15.74,D,0.0,2026-05-22 08:21:00
23.39462,81.36142,353.5,0.62,0.54,n,2,304.19,15.74,D,0.0,2026-05-22 08:21:00
23.40148,81.37929,342.02,0.63,0.54,n,2,304.76,4.84,D,0.0,2026-05-22 08:21:00
23.40261,81.29285,347.35,0.62,0.54,n,2,304.46,12.48,D,0.0,2026-05-22 08:21:00
23.38315,80.25053,334.54,0.53,0.5,n,2,303.24,1.66,D,0.0,2026-05-22 08:22:00
23.3853,80.26306,337.8,0.53,0.5,n,2,300.88,3.07,D,0.0,2026-05-22 08:22:00
23.39008,81.35841,343.15,0.62,0.54,n,2,304.27,21.32,D,0.0,2026-05-22 08:22:00
23.39505,81.35782,342.6,0.62,0.54,n,2,302.67,10.5,D,0.0,2026-05-22 08:22:00
23.39914,81.29559,344.43,0.62,0.54,n,2,305.7,9.63,D,0.0,2026-05-22 08:22:00
23.40237,81.38181,336.36,0.63,0.54,n,2,304.15,3.64,D,0.0,2026-05-22 08:22:00
23.49846,80.19738,345.49,0.53,0.5,n,2,301.18,6.72,D,0.0,2026-05-22 08:22:00
23.49952,80.2001,343.62,0.53,0.5,n,2,301.09,4.56,D,0.0,2026-05-22 08:22:00
23.50306,80.19663,341.95,0.53,0.5,n,2,299.14,2.32,D,0.0,2026-05-22 08:22:00
23.50412,80.19936,341.93,0.53,0.5,n,2,298.93,4.56,D,0.0,2026-05-22 08:22:00
23.50562,80.34223,334.8,0.54,0.51,n,2,300.7,3.31,D,0.0,2026-05-22 08:22:00
23.50821,80.33922,331.25,0.54,0.51,n,2,299.4,2.56,D,0.0,2026-05-22 08:22:00
23.60312,80.70818,332.32,0.57,0.52,n,2,296.35,3.3,D,0.0,2026-05-22 08:22:00
23.64846,80.25127,346.01,0.53,0.5,n,2,301.27,6.93,D,0.0,2026-05-22 08:22:00
23.66163,80.47057,337.44,0.55,0.51,n,2,297.53,3.28,D,0.0,2026-05-22 08:22:00
23.66438,81.98249,338.44,0.34,0.56,n,2,306.28,4.56,D,0.0,2026-05-22 08:22:00
23.66547,81.98116,337.16,0.34,0.56,n,2,306.71,2.9,D,0.0,2026-05-22 08:22:00
23.66958,83.10739,336.14,0.41,0.6,n,2,303.64,1.52,D,0.0,2026-05-22 08:22:00
23.67144,80.7106,340.64,0.57,0.52,n,2,297.86,6.97,D,0.0,2026-05-22 08:22:00
23.68807,80.35912,336.78,0.54,0.51,n,2,302.22,3.63,D,0.0,2026-05-22 08:22:00
23.70485,80.94907,332.97,0.59,0.53,n,2,295.38,3.31,D,0.0,2026-05-22 08:22:00
23.73569,80.58454,346.1,0.56,0.52,n,2,297.05,4.91,D,0.0,2026-05-22 08:22:00
23.73631,80.58183,344.32,0.56,0.52,n,2,297.71,3.91,D,0.0,2026-05-22 08:22:00
23.73685,80.58739,337.33,0.56,0.52,n,2,295.8,3.91,D,0.0,2026-05-22 08:22:00
23.74044,80.58402,335.89,0.56,0.52,n,2,296.32,4.91,D,0.0,2026-05-22 08:22:00
23.74103,80.58957,339.25,0.56,0.52,n,2,294.41,3.99,D,0.0,2026-05-22 08:22:00
23.74161,80.58686,338.63,0.56,0.52,n,2,294.12,3.91,D,0.0,2026-05-22 08:22:00
23.79799,80.8141,334.65,0.58,0.52,n,2,300.09,3.35,D,0.0,2026-05-22 08:22:00
23.8068,80.47369,332.18,0.55,0.51,n,2,295.02,0.78,D,0.0,2026-05-22 08:22:00
23.81472,81.25183,335.0,0.62,0.54,n,2,301.39,2.6,D,0.0,2026-05-22 08:22:00
23.82079,80.26206,336.05,0.54,0.51,n,2,301.0,3.17,D,0.0,2026-05-22 08:22:00
23.88896,83.01183,331.57,0.4,0.6,n,2,298.11,1.92,D,0.0,2026-05-22 08:22:00
23.89348,81.75314,331.82,0.34,0.56,n,2,300.15,0.85,D,0.0,2026-05-22 08:22:00
23.91323,81.05289,342.57,0.61,0.53,n,2,300.32,4.13,D,0.0,2026-05-22 08:22:00
23.9138,81.05881,335.28,0.61,0.53,n,2,297.44,4.13,D,0.0,2026-05-22 08:22:00
23.91599,81.05536,353.66,0.6,0.53,n,2,299.54,10.51,D,0.0,2026-05-22 08:22:00
23.91814,81.05236,333.29,0.61,0.53,n,2,298.83,2.38,D,0.0,2026-05-22 08:22:00
23.92798,80.80272,339.19,0.58,0.52,n,2,300.31,4.23,D,0.0,2026-05-22 08:22:00
23.93663,81.50666,339.76,0.32,0.55,n,2,302.78,2.27,D,0.0,2026-05-22 08:22:00
23.96087,80.6983,334.4,0.58,0.52,n,2,298.88,5.32,D,0.0,2026-05-22 08:22:00
23.96137,80.70068,335.73,0.58,0.52,n,2,299.89,6.06,D,0.0,2026-05-22 08:22:00
23.96142,80.704,334.3,0.58,0.52,n,2,298.98,5.32,D,0.0,2026-05-22 08:22:00
23.96196,80.70634,341.13,0.58,0.52,n,2,298.61,7.33,D,0.0,2026-05-22 08:22:00
23.96568,80.6978,336.12,0.58,0.52,n,2,299.33,5.32,D,0.0,2026-05-22 08:22:00
23.96618,80.70017,343.95,0.58,0.52,n,2,299.91,6.06,D,0.0,2026-05-22 08:22:00
23.96623,80.70348,367.0,0.58,0.52,h,2,298.96,5.32,D,0.0,2026-05-22 08:22:00
23.96677,80.70584,344.61,0.58,0.52,n,2,297.89,7.33,D,0.0,2026-05-22 08:22:00
23.98153,80.66165,339.0,0.57,0.52,n,2,297.31,2.01,D,0.0,2026-05-22 08:22:00
23.98179,80.66409,335.22,0.57,0.52,n,2,296.01,2.15,D,0.0,2026-05-22 08:22:00
23.98872,80.26117,335.84,0.54,0.51,n,2,304.97,4.75,D,0.0,2026-05-22 08:22:00
24.03679,83.94822,342.74,0.46,0.64,n,2,291.56,3.61,D,0.0,2026-05-22 08:22:00
24.03735,81.82016,331.11,0.34,0.56,n,2,294.26,1.7,D,0.0,2026-05-22 08:22:00
24.03772,82.92721,337.46,0.4,0.6,n,2,299.39,1.31,D,0.0,2026-05-22 08:22:00
24.03998,83.91524,332.19,0.46,0.64,n,2,291.81,2.21,D,0.0,2026-05-22 08:22:00
21.68055,84.03813,295.33,0.72,0.76,n,2,264.76,2.72,N,2.0,2026-05-22 19:09:00
23.06679,83.04922,317.49,0.36,0.58,n,2,294.08,2.1,N,0.0,2026-05-22 20:49:00
23.16128,82.33633,308.48,0.33,0.55,n,2,292.81,2.27,N,2.0,2026-05-22 20:49:00
