latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count
23.04817,81.01627,313.06,0.55,0.51,n,2,294.63,3.44,N,0.0,2026-04-20 20:49:00,-113782.86279766308,2561431.2961519156,-1,23.04817,81.01627,
23.11722,80.81719,302.89,0.53,0.5,n,2,292.13,0.64,N,0.0,2026-04-20 20:49:00,-133932.06047597155,2569960.643335776,-1,23.11722,80.81719,
23.14798,82.90066,304.55,0.36,0.57,n,2,291.62,0.69,N,0.0,2026-04-20 20:49:00,80103.51273566211,2565813.061731695,-1,23.14798,82.90066,
23.15126,82.31438,316.17,0.33,0.55,n,2,296.22,1.47,N,0.0,2026-04-20 20:49:00,19975.06583558867,2567993.084212736,-1,23.15126,82.31438,
23.15192,82.31134,314.0,0.33,0.55,n,2,295.74,1.47,N,0.0,2026-04-20 20:49:00,19665.506633046025,2568076.372804004,-1,23.15192,82.31134,
23.16198,82.33747,311.52,0.33,0.55,n,2,294.99,1.63,N,2.0,2026-04-20 20:49:00,22382.345719002362,2569106.387267733,16,23.16630988372093,82.33861888081395,688.0
23.16272,82.33406,312.31,0.33,0.55,n,2,294.25,1.63,N,2.0,2026-04-20 20:49:00,22035.133029795543,2569199.72303314,16,23.16630988372093,82.33861888081395,688.0
23.1663,82.34178,333.39,0.33,0.55,n,2,297.88,5.17,N,2.0,2026-04-20 20:49:00,22839.892157521565,2569571.5414966745,16,23.16630988372093,82.33861888081395,688.0
23.16699,82.33859,333.8,0.33,0.55,n,2,295.53,1.63,N,2.0,2026-04-20 20:49:00,22515.082311223494,2569658.5961874337,16,23.16630988372093,82.33861888081395,688.0
23.16768,82.3354,305.56,0.33,0.55,n,2,293.97,1.63,N,2.0,2026-04-20 20:49:00,22190.27489576902,2569745.6586121963,16,23.16630988372093,82.33861888081395,688.0
23.39162,80.38036,306.84,0.5,0.49,n,2,290.56,0.88,N,0.0,2026-04-20 20:49:00,-177456.8181290418,2602457.2810073434,-1,23.39162,80.38036,
23.39539,80.37852,309.8,0.49,0.49,n,2,291.41,1.01,N,0.0,2026-04-20 20:49:00,-177626.37672558567,2602885.2695777514,-1,23.39539,80.37852,
23.42946,80.80709,306.99,0.52,0.5,n,2,296.28,2.58,N,0.0,2026-04-20 20:49:00,-133482.3590088716,2604710.9999302686,-1,23.42946,80.80709,
23.50391,82.68105,308.85,0.34,0.56,n,2,294.76,3.55,N,0.0,2026-04-20 20:49:00,58760.56192734541,2605945.134645218,-1,23.50391,82.68105,
23.52269,81.40051,307.71,0.57,0.52,n,2,295.6,1.47,N,0.0,2026-04-20 20:49:00,-72235.8663177836,2612567.541297588,-1,23.52269,81.40051,
23.57323,82.48591,306.52,0.33,0.55,n,2,293.89,1.55,N,0.0,2026-04-20 20:49:00,39039.12516362895,2614250.671196398,-1,23.57323,82.48591,
23.57817,82.48736,340.04,0.33,0.55,n,2,296.72,7.22,N,0.0,2026-04-20 20:49:00,39204.70391702303,2614794.049491964,-1,23.57817,82.48736,
23.57883,82.48431,352.11,0.33,0.55,n,2,294.75,4.32,N,0.0,2026-04-20 20:49:00,38895.133621142886,2614877.121843597,-1,23.57883,82.48431,
23.57948,82.48135,308.62,0.33,0.55,n,2,291.35,4.32,N,0.0,2026-04-20 20:49:00,38594.73363593122,2614958.800939806,-1,23.57948,82.48135,
23.58159,82.47164,305.84,0.33,0.55,n,2,293.67,0.83,N,0.0,2026-04-20 20:49:00,37609.237273725565,2615224.3186892853,-1,23.58159,82.47164,
23.58223,82.46869,304.94,0.33,0.55,n,2,292.86,0.83,N,0.0,2026-04-20 20:49:00,37309.83414327091,2615304.884697793,-1,23.58223,82.46869,
23.58286,82.46581,306.78,0.33,0.55,n,2,292.07,0.98,N,0.0,2026-04-20 20:49:00,37017.55584705557,2615384.1208245126,-1,23.58286,82.46581,
23.62189,80.38875,320.18,0.49,0.49,n,2,293.55,2.61,N,0.0,2026-04-20 20:49:00,-175411.59475888172,2628026.827043673,-1,23.62189,80.38875,
23.74372,82.56433,310.32,0.33,0.56,n,2,296.46,2.33,N,0.0,2026-04-20 20:49:00,47646.882187940704,2632913.1103713852,-1,23.74372,82.56433,
23.79915,82.52735,311.13,0.33,0.55,n,2,296.48,1.58,N,0.0,2026-04-20 20:49:00,44064.337726256344,2639180.9718622398,-1,23.79915,82.52735,
23.79984,82.52419,314.83,0.33,0.55,n,2,296.12,1.58,N,0.0,2026-04-20 20:49:00,43744.18492533354,2639267.7066732696,-1,23.79984,82.52419,
23.8503,81.91457,305.74,0.6,0.53,n,2,295.3,1.63,N,0.0,2026-04-20 20:49:00,-18302.19837963418,2646970.0480851745,-1,23.8503,81.91457,
17.79532,81.65466,305.97,0.38,0.59,n,2,293.51,1.86,N,0.0,2026-04-20 20:50:00,-67194.73084393551,1975643.5421491894,-1,17.79532,81.65466,
17.85188,81.7312,301.97,0.39,0.59,n,2,287.21,0.84,N,0.0,2026-04-20 20:50:00,-58876.9034484236,1981691.5862928357,-1,17.85188,81.7312,
17.95947,80.79755,307.41,0.34,0.56,n,2,293.61,1.61,N,0.0,2026-04-20 20:50:00,-157805.29698592494,1996710.641132039,18,17.956811769911504,80.78791256637169,113.0
18.28422,81.27184,307.42,0.36,0.57,n,2,293.49,1.93,N,0.0,2026-04-20 20:50:00,-106235.93195692694,2031160.9703464513,580,18.282854,81.269212,5.0
18.28534,81.27309,307.91,0.35,0.57,n,2,293.21,0.96,N,0.0,2026-04-20 20:50:00,-106099.36720034701,2031281.2139949983,-1,18.28534,81.27309,
18.28597,81.27013,306.66,0.35,0.57,n,2,293.27,0.96,N,0.0,2026-04-20 20:50:00,-106411.2768930815,2031361.0861301327,580,18.282854,81.269212,5.0
18.39902,82.23796,305.79,0.41,0.61,n,2,292.4,1.86,N,0.0,2026-04-20 20:50:00,-3443.407224068069,2040946.7798000604,-1,18.39902,82.23796,
18.39917,82.23699,304.73,0.41,0.61,n,2,292.13,1.87,N,0.0,2026-04-20 20:50:00,-3545.7086902091396,2040966.124008493,-1,18.39917,82.23699,
18.41623,82.23782,307.5,0.41,0.6,n,2,292.48,2.01,N,0.0,2026-04-20 20:50:00,-3408.00298449042,2042856.6088237336,-1,18.41623,82.23782,
18.41637,82.23679,306.76,0.41,0.61,n,2,292.06,2.3,N,0.0,2026-04-20 20:50:00,-3516.6772898504278,2042875.0130755927,-1,18.41637,82.23679,
18.5103,81.20596,306.2,0.35,0.57,n,2,292.81,1.57,N,0.0,2026-04-20 20:50:00,-112423.03083361418,2056499.317947838,-1,18.5103,81.20596,
18.75719,82.52033,306.61,0.42,0.61,n,2,292.38,1.43,N,0.0,2026-04-20 20:50:00,27451.036634395365,2079910.1798863513,-1,18.75719,82.52033,
18.76198,81.21111,306.1,0.34,0.56,n,2,292.61,1.51,N,0.0,2026-04-20 20:50:00,-110971.29486147582,2084442.6616578181,-1,18.76198,81.21111,
18.7813,80.21015,311.6,0.59,0.53,n,2,294.39,1.78,N,0.0,2026-04-20 20:50:00,-216898.91038905748,2090350.6896244793,-1,18.7813,80.21015,
18.87858,81.03105,305.82,0.33,0.56,n,2,292.72,0.95,N,0.0,2026-04-20 20:50:00,-129592.28947796987,2098031.121847338,-1,18.87858,81.03105,
19.09771,82.16703,308.35,0.39,0.59,n,2,290.99,1.2,N,2.0,2026-04-20 20:50:00,-8849.454673070053,2118672.312631448,19,19.099955514018692,82.16712502336449,428.0
19.10304,82.16837,306.78,0.39,0.59,n,2,291.89,1.2,N,2.0,2026-04-20 20:50:00,-8691.745817613439,2119259.8239381476,19,19.099955514018692,82.16712502336449,428.0
19.63993,81.04404,305.23,0.32,0.55,n,2,290.82,0.61,N,0.0,2026-04-20 20:50:00,-125306.69941162702,2182588.2430543774,-1,19.63993,81.04404,
19.79507,83.28687,303.76,0.45,0.63,n,2,291.51,1.87,N,0.0,2026-04-20 20:50:00,110875.67172240751,2193078.2943308796,-1,19.79507,83.28687,
19.79888,83.24259,307.72,0.45,0.63,n,2,292.37,1.72,N,0.0,2026-04-20 20:50:00,106239.5264563366,2193603.3154250104,-1,19.79888,83.24259,
19.80623,83.61999,307.16,0.47,0.64,n,2,291.94,1.25,N,0.0,2026-04-20 20:50:00,145843.32622109156,2193581.4495081035,-1,19.80623,83.61999,
19.80726,83.24234,305.95,0.44,0.63,n,2,292.54,1.38,N,0.0,2026-04-20 20:50:00,106233.96673948294,2194532.757782173,-1,19.80726,83.24234,
19.80918,83.26009,306.09,0.45,0.63,n,2,293.17,1.38,N,0.0,2026-04-20 20:50:00,108100.76244328887,2194704.2277221642,-1,19.80918,83.26009,
19.81137,83.29399,311.24,0.45,0.63,n,2,293.23,2.26,N,0.0,2026-04-20 20:50:00,111662.28046865365,2194868.541084027,-1,19.81137,83.29399,
19.81378,83.29237,305.32,0.45,0.63,n,2,292.92,2.02,N,0.0,2026-04-20 20:50:00,111498.21051198471,2195139.3910426092,-1,19.81378,83.29237,
19.81771,83.29224,305.19,0.45,0.63,n,2,292.54,1.54,N,0.0,2026-04-20 20:50:00,111494.14308474684,2195575.282198913,-1,19.81771,83.29224,
19.82747,83.24758,308.87,0.44,0.63,n,2,292.7,2.12,N,0.0,2026-04-20 20:50:00,106833.48763053189,2196760.6475429772,-1,19.82747,83.24758,
19.83459,81.18103,306.82,0.33,0.55,n,2,291.26,1.58,N,0.0,2026-04-20 20:50:00,-110140.93056332157,2203715.367353731,-1,19.83459,81.18103,
19.83566,83.59569,304.51,0.47,0.64,n,2,292.04,1.4,N,0.0,2026-04-20 20:50:00,143360.6413657943,2196893.753638971,-1,19.83566,83.59569,
19.84055,83.62736,305.75,0.47,0.64,n,2,291.4,1.24,N,0.0,2026-04-20 20:50:00,146692.24822654674,2197368.8793416424,597,19.837606,83.63034400000001,5.0
19.84067,83.62904,303.85,0.47,0.64,n,2,291.55,0.75,N,0.0,2026-04-20 20:50:00,146868.66333829932,2197378.653664782,597,19.837606,83.63034400000001,5.0
19.94155,83.55582,306.48,0.46,0.64,n,2,291.76,1.19,N,0.0,2026-04-20 20:50:00,139420.1888476988,2208712.6755490857,-1,19.94155,83.55582,
20.18817,83.59009,308.03,0.46,0.64,n,2,292.58,1.86,N,0.0,2026-04-20 20:50:00,143569.9620068241,2235967.735963115,-1,20.18817,83.59009,
20.18919,83.58949,307.36,0.46,0.63,n,2,293.0,1.51,N,0.0,2026-04-20 20:50:00,143509.5132641886,2236082.056022624,-1,20.18919,83.58949,
20.28629,83.58585,309.56,0.46,0.63,n,2,293.58,2.53,N,0.0,2026-04-20 20:50:00,143350.7471131406,2246849.8916849424,-1,20.28629,83.58585,
20.28701,83.58621,309.64,0.46,0.63,n,2,293.37,2.98,N,0.0,2026-04-20 20:50:00,143390.037727169,2246928.899185344,-1,20.28701,83.58621,
20.31604,82.46232,306.93,0.39,0.59,n,2,291.99,1.41,N,0.0,2026-04-20 20:50:00,25910.75380711822,2252982.530897903,-1,20.31604,82.46232,
20.31794,82.42858,307.77,0.38,0.59,n,2,291.23,1.26,N,0.0,2026-04-20 20:50:00,22385.807023473433,2253290.9616455445,578,20.326042380952384,82.42988285714286,21.0
20.31861,82.46387,306.81,0.39,0.59,n,2,292.49,1.41,N,0.0,2026-04-20 20:50:00,26080.80763251736,2253263.1505556568,-1,20.31861,82.46387,
20.32046,82.42919,312.92,0.38,0.59,n,2,291.8,1.65,N,0.0,2026-04-20 20:50:00,22457.403099582414,2253568.7417168193,578,20.326042380952384,82.42988285714286,21.0
20.32115,82.42596,307.76,0.38,0.59,n,2,291.11,1.65,N,0.0,2026-04-20 20:50:00,22121.522439879365,2253654.673688478,578,20.326042380952384,82.42988285714286,21.0
20.3225,82.43321,327.46,0.38,0.59,n,2,291.99,3.61,N,0.0,2026-04-20 20:50:00,22884.357097572938,2253783.3706652033,578,20.326042380952384,82.42988285714286,21.0
20.3232,82.43008,308.01,0.38,0.59,n,2,291.58,1.26,N,0.0,2026-04-20 20:50:00,22558.975890601694,2253870.113584117,578,20.326042380952384,82.42988285714286,21.0
20.32392,82.42683,309.53,0.38,0.59,n,2,291.76,1.26,N,0.0,2026-04-20 20:50:00,22221.101007714053,2253959.4308502157,578,20.326042380952384,82.42988285714286,21.0
20.32493,82.43438,338.17,0.39,0.59,n,2,293.23,5.48,N,0.0,2026-04-20 20:50:00,23014.2675185955,2254049.5414052424,578,20.326042380952384,82.42988285714286,21.0
20.32561,82.43123,309.44,0.38,0.59,n,2,291.54,1.65,N,0.0,2026-04-20 20:50:00,22686.737150187604,2254134.1222113925,578,20.326042380952384,82.42988285714286,21.0
20.32695,82.43839,309.89,0.38,0.59,n,2,292.01,1.97,N,0.0,2026-04-20 20:50:00,23440.09319973772,2254261.9907672782,578,20.326042380952384,82.42988285714286,21.0
20.32703,82.42458,304.67,0.38,0.59,n,2,291.24,0.94,N,0.0,2026-04-20 20:50:00,21995.242339295917,2254310.9786246065,578,20.326042380952384,82.42988285714286,21.0
20.32763,82.43533,322.43,0.38,0.59,n,2,292.35,1.97,N,0.0,2026-04-20 20:50:00,23121.984553782095,2254346.302698259,578,20.326042380952384,82.42988285714286,21.0
20.32778,82.42107,304.89,0.38,0.59,n,2,291.27,0.94,N,0.0,2026-04-20 20:50:00,21630.262703231187,2254404.394291314,578,20.326042380952384,82.42988285714286,21.0
20.32833,82.43215,307.53,0.38,0.59,n,2,290.94,2.27,N,0.0,2026-04-20 20:50:00,22791.382499508385,2254433.1883132663,578,20.326042380952384,82.42988285714286,21.0
20.32945,82.43935,308.37,0.39,0.59,n,2,291.91,1.07,N,0.0,2026-04-20 20:50:00,23548.233455486945,2254536.5375703773,578,20.326042380952384,82.42988285714286,21.0
20.33012,82.43625,305.08,0.39,0.59,n,2,291.52,1.07,N,0.0,2026-04-20 20:50:00,23225.91382939642,2254619.8551999596,578,20.326042380952384,82.42988285714286,21.0
20.33059,82.42193,316.66,0.38,0.59,n,2,291.76,2.26,N,0.0,2026-04-20 20:50:00,21728.926759213675,2254713.6162120104,578,20.326042380952384,82.42988285714286,21.0
20.33297,82.4229,310.97,0.38,0.59,n,2,291.15,1.54,N,0.0,2026-04-20 20:50:00,21837.77177215577,2254974.8161406484,578,20.326042380952384,82.42988285714286,21.0
20.36294,81.92554,311.08,0.36,0.57,n,2,290.12,1.07,N,0.0,2026-04-20 20:50:00,-30116.67773328675,2259828.5855234223,-1,20.36294,81.92554,
20.45886,82.36973,306.33,0.38,0.59,n,2,292.67,1.81,N,0.0,2026-04-20 20:50:00,16668.216683602717,2269096.836714287,-1,20.45886,82.36973,
20.6019,84.20727,308.5,0.49,0.65,n,2,292.69,2.5,N,0.0,2026-04-20 20:50:00,208904.95073117758,2280587.5231356327,-1,20.6019,84.20727,
21.42191,80.7056,310.95,0.57,0.52,n,2,293.06,3.73,N,0.0,2026-04-20 20:50:00,-153283.58333176048,2381985.4562935256,-1,21.42191,80.7056,
21.42295,80.70058,307.22,0.57,0.52,n,2,290.82,3.73,N,0.0,2026-04-20 20:50:00,-153801.4887046977,2382122.1383873485,-1,21.42295,80.70058,
17.75042,81.59447,336.28,0.44,0.39,n,2,303.81,3.25,D,0.0,2026-04-21 08:01:00,-73740.96336715436,1970842.0615965254,-1,17.75042,81.59447,
17.75143,81.54916,339.59,0.44,0.38,n,2,306.66,3.19,D,0.0,2026-04-21 08:01:00,-78558.74969243503,1971093.8902005588,-1,17.75143,81.54916,
17.75213,80.62576,336.59,0.41,0.37,n,2,306.31,4.46,D,0.0,2026-04-21 08:01:00,-176874.9915414363,1974276.413265115,-1,17.75213,80.62576,
17.75554,80.62524,340.35,0.41,0.37,n,2,306.93,5.77,D,0.0,2026-04-21 08:01:00,-176917.47858793312,1974657.480423116,-1,17.75554,80.62524,
17.75729,80.71111,344.6,0.41,0.37,n,2,304.33,5.29,D,0.0,2026-04-21 08:01:00,-167762.36685288255,1974542.4481972924,-1,17.75729,80.71111,
17.76307,81.45089,342.48,0.44,0.38,n,2,304.08,3.92,D,0.0,2026-04-21 08:01:00,-88977.47953078884,1972693.6303895072,-1,17.76307,81.45089,
17.76509,80.18957,336.93,0.4,0.37,n,2,303.77,2.33,D,0.0,2026-04-21 08:01:00,-223314.60616796324,1977356.92333618,-1,17.76509,80.18957,
17.76665,80.1856,336.81,0.4,0.37,n,2,304.75,3.79,D,0.0,2026-04-21 08:01:00,-223731.55023160554,1977545.9449603702,-1,17.76665,80.1856,
17.78684,81.83695,344.41,0.45,0.39,n,2,300.64,13.51,D,0.0,2026-04-21 08:01:00,-47834.21520438546,1974157.360541529,-1,17.78684,81.83695,
17.79426,81.7842,340.73,0.45,0.39,n,2,301.9,4.61,D,0.0,2026-04-21 08:01:00,-53420.98552756512,1975136.696520805,-1,17.79426,81.7842,
17.79497,81.65658,351.67,0.45,0.39,n,2,304.28,6.54,D,0.0,2026-04-21 08:01:00,-66991.62579180847,1975598.843302866,-1,17.79497,81.65658,
17.79586,81.6105,334.19,0.44,0.39,n,2,302.89,2.38,D,0.0,2026-04-21 08:01:00,-71890.1125678455,1975838.380941183,-1,17.79586,81.6105,
17.7978,81.78356,344.98,0.45,0.39,n,2,301.35,4.61,D,0.0,2026-04-21 08:01:00,-53478.08074069093,1975531.5709411043,567,17.80480642857143,81.78577214285714,14.0
17.7979,80.92454,340.71,0.42,0.38,n,2,306.29,3.88,D,0.0,2026-04-21 08:01:00,-144882.42960439133,1978304.9631277856,-1,17.7979,80.92454,
17.79996,81.82624,334.93,0.45,0.39,n,2,301.49,2.78,D,0.0,2026-04-21 08:01:00,-48932.849876690074,1975645.2025355187,571,17.797975555555556,81.8272188888889,9.0
17.8005,81.83028,344.96,0.45,0.39,n,2,303.03,5.33,D,0.0,2026-04-21 08:01:00,-48501.5962786054,1975693.2575768654,571,17.797975555555556,81.8272188888889,9.0
17.80149,80.75218,339.94,0.41,0.37,n,2,304.55,2.21,D,0.0,2026-04-21 08:01:00,-163222.97722529445,1979309.7657457988,-1,17.80149,80.75218,
17.81077,81.66635,343.4,0.45,0.39,n,2,305.84,4.48,D,0.0,2026-04-21 08:01:00,-65902.39546941989,1977323.3951466004,-1,17.81077,81.66635,
17.81285,80.58881,338.12,0.41,0.37,n,2,306.34,5.97,D,0.0,2026-04-21 08:01:00,-180580.3617332338,1981163.1512473156,-1,17.81285,80.58881,
17.81315,81.76292,334.7,0.45,0.39,n,2,300.37,3.84,D,0.0,2026-04-21 08:01:00,-55625.266404794645,1977296.9971939374,-1,17.81315,81.76292,
17.81539,80.67882,339.69,0.41,0.37,n,2,306.65,8.25,D,0.0,2026-04-21 08:01:00,-170983.7477883706,1981118.3336531124,-1,17.81539,80.67882,
17.81668,81.78877,347.09,0.45,0.39,n,2,303.02,3.92,D,0.0,2026-04-21 08:01:00,-52865.57550931745,1977611.9727760032,-1,17.81668,81.78877,
17.81965,81.78392,339.03,0.45,0.39,n,2,303.87,3.92,D,0.0,2026-04-21 08:01:00,-53372.071777303354,1977956.0713475135,-1,17.81965,81.78392,
17.82026,81.78834,339.9,0.45,0.39,n,2,303.57,3.92,D,0.0,2026-04-21 08:01:00,-52900.205034172744,1978010.6624414693,-1,17.82026,81.78834,
17.82084,81.79261,338.38,0.45,0.39,n,2,300.64,2.17,D,0.0,2026-04-21 08:01:00,-52444.38624887238,1978062.3786246264,-1,17.82084,81.79261,
17.82442,81.79222,346.76,0.45,0.39,n,2,305.42,14.49,D,0.0,2026-04-21 08:01:00,-52474.767206407036,1978460.9469784554,-1,17.82442,81.79222,
17.82487,80.72059,344.42,0.41,0.37,n,2,305.0,5.22,D,0.0,2026-04-21 08:01:00,-166499.82251483004,1982022.0418604026,-1,17.82487,80.72059,
17.82559,81.80072,336.02,0.45,0.39,n,2,301.56,7.92,D,0.0,2026-04-21 08:01:00,-51567.38497630344,1978565.631038304,-1,17.82559,81.80072,
17.82579,80.21455,345.0,0.4,0.37,n,2,309.51,8.68,D,0.0,2026-04-21 08:01:00,-220405.72059321054,1984014.222067719,-1,17.82579,80.21455,
17.82616,81.80488,337.64,0.45,0.39,n,2,300.15,7.92,D,0.0,2026-04-21 08:01:00,-51123.31742139172,1978616.5888673868,-1,17.82616,81.80488,
17.83113,80.71562,336.45,0.41,0.37,n,2,304.54,2.74,D,0.0,2026-04-21 08:01:00,-167005.6072173589,1982735.8660299499,-1,17.83113,80.71562,
17.83545,81.71406,341.05,0.45,0.39,n,2,303.32,4.74,D,0.0,2026-04-21 08:01:00,-60750.92447831528,1979919.1273836019,-1,17.83545,81.71406,
17.84369,81.90651,336.11,0.46,0.39,n,2,301.11,4.47,D,0.0,2026-04-21 08:01:00,-40265.298078540014,1980264.491967134,-1,17.84369,81.90651,
17.84454,80.53715,336.82,0.41,0.37,n,2,305.54,3.36,D,0.0,2026-04-21 08:01:00,-185961.09385086934,1984877.3956378216,-1,17.84454,80.53715,
17.84793,80.53662,347.89,0.41,0.37,n,2,305.54,3.36,D,0.0,2026-04-21 08:01:00,-186004.45297101035,1985256.363822348,-1,17.84793,80.53662,
17.85225,81.83583,332.61,0.45,0.39,n,2,301.92,4.97,D,0.0,2026-04-21 08:01:00,-47752.50046551332,1981421.3265925338,-1,17.85225,81.83583,
17.85388,81.71616,338.08,0.45,0.39,n,2,301.59,2.49,D,0.0,2026-04-21 08:01:00,-60469.64220652601,1981958.8980672348,-1,17.85388,81.71616,
17.85406,81.76998,336.11,0.45,0.39,n,2,302.22,2.1,D,0.0,2026-04-21 08:01:00,-54747.21490964736,1981817.4638867907,-1,17.85406,81.76998,
17.85411,80.26751,336.87,0.4,0.37,n,2,305.53,2.83,D,0.0,2026-04-21 08:01:00,-214647.72969210148,1986960.354846195,-1,17.85411,80.26751,
17.86778,81.8427,335.81,0.46,0.39,n,2,302.05,4.31,D,0.0,2026-04-21 08:01:00,-46974.48198645364,1983124.9613980544,-1,17.86778,81.8427,
17.86877,81.71886,332.53,0.45,0.39,n,2,302.03,3.8,D,0.0,2026-04-21 08:01:00,-60135.713373999344,1983603.8416171803,-1,17.86877,81.71886,
17.86977,81.20981,349.96,0.43,0.38,n,2,301.42,6.53,D,0.0,2026-04-21 08:01:00,-114267.70297199418,1985324.917644214,-1,17.86977,81.20981,
17.87162,80.77743,335.38,0.41,0.37,n,2,303.67,2.72,D,0.0,2026-04-21 08:01:00,-160273.56582767295,1987016.264718232,-1,17.87162,80.77743,
17.87814,81.78597,339.11,0.45,0.39,n,2,302.49,3.38,D,0.0,2026-04-21 08:01:00,-52972.47894711781,1984442.945394932,-1,17.87814,81.78597,
17.88125,81.78989,335.06,0.45,0.39,n,2,303.51,4.6,D,0.0,2026-04-21 08:01:00,-52546.140834397054,1984776.5153128623,-1,17.88125,81.78989,
17.88536,81.79334,334.73,0.45,0.39,n,2,303.43,3.19,D,0.0,2026-04-21 08:01:00,-52166.6672955798,1985222.4973904348,-1,17.88536,81.79334,
17.88589,81.79731,337.77,0.45,0.39,n,2,302.45,3.19,D,0.0,2026-04-21 08:01:00,-51743.056103247916,1985269.5268056062,-1,17.88589,81.79731,
17.88696,81.79714,344.5,0.45,0.39,n,2,302.89,3.72,D,0.0,2026-04-21 08:01:00,-51757.80308006657,1985388.8109642132,-1,17.88696,81.79714,
17.88947,81.79686,334.91,0.45,0.39,n,2,302.79,3.44,D,0.0,2026-04-21 08:01:00,-51779.769673798815,1985668.2741735913,-1,17.88947,81.79686,
17.89306,81.7965,340.05,0.45,0.39,n,2,303.43,3.44,D,0.0,2026-04-21 08:01:00,-51806.88256707927,1986067.8645714943,-1,17.89306,81.7965,
17.89413,81.80437,340.95,0.45,0.39,n,2,303.39,5.53,D,0.0,2026-04-21 08:01:00,-50967.1146255231,1986163.2551103632,-1,17.89413,81.80437,
17.89828,81.80815,337.36,0.45,0.39,n,2,303.57,4.17,D,0.0,2026-04-21 08:01:00,-50552.505779222236,1986612.7120483199,-1,17.89828,81.80815,
17.90056,81.71776,335.0,0.45,0.39,n,2,301.94,2.62,D,0.0,2026-04-21 08:01:00,-60152.44105985307,1987136.4769655175,-1,17.90056,81.71776,
17.90132,81.97912,336.64,0.46,0.39,n,2,301.65,4.6,D,0.0,2026-04-21 08:01:00,-32374.85097144055,1986451.118803918,-1,17.90132,81.97912,
17.90401,81.74308,332.72,0.45,0.39,n,2,299.85,3.38,D,0.0,2026-04-21 08:01:00,-57450.3847657406,1987443.1857191257,-1,17.90401,81.74308,
17.90711,81.71258,330.78,0.45,0.39,n,2,300.45,1.23,D,0.0,2026-04-21 08:01:00,-60682.33648825146,1987879.3161910514,-1,17.90711,81.71258,
17.90755,81.74244,335.59,0.45,0.39,n,2,300.86,3.38,D,0.0,2026-04-21 08:01:00,-57507.287790762726,1987838.1073204791,-1,17.90755,81.74244,
17.90854,81.8033,341.98,0.45,0.39,n,2,302.69,4.65,D,0.0,2026-04-21 08:01:00,-51036.115902427235,1987766.049466593,-1,17.90854,81.8033,
17.91246,81.69867,333.73,0.45,0.39,n,2,302.32,3.9,D,0.0,2026-04-21 08:01:00,-62143.852029929636,1988515.4151491786,-1,17.91246,81.69867,
17.91569,80.54939,342.91,0.41,0.37,n,2,302.9,3.74,D,0.0,2026-04-21 08:01:00,-184382.75860830187,1992744.741392019,-1,17.91569,80.54939,
17.9277,81.75696,332.24,0.45,0.39,n,2,301.51,3.26,D,0.0,2026-04-21 08:01:00,-55900.92550734652,1990031.4359167323,-1,17.9277,81.75696,
17.93272,81.16393,338.53,0.43,0.38,n,2,303.35,3.17,D,0.0,2026-04-21 08:01:00,-118928.98263771809,1992471.46665163,-1,17.93272,81.16393,
17.93763,81.82962,339.83,0.46,0.39,n,2,301.24,3.54,D,0.0,2026-04-21 08:01:00,-48149.12251734384,1990917.1170278513,-1,17.93763,81.82962,
17.95789,81.97849,333.4,0.46,0.39,n,2,300.29,5.95,D,0.0,2026-04-21 08:01:00,-32271.95791719877,1992731.2199866502,-1,17.95789,81.97849,
17.96057,81.91728,335.59,0.46,0.39,n,2,301.22,3.8,D,0.0,2026-04-21 08:01:00,-38765.77495144389,1993205.9083801592,-1,17.96057,81.91728,
17.96573,81.98212,339.72,0.46,0.39,n,2,301.85,6.48,D,0.0,2026-04-21 08:01:00,-31862.81948885112,1993590.8790145584,-1,17.96573,81.98212,
17.96605,82.09325,338.45,0.47,0.4,n,2,301.1,4.48,D,0.0,2026-04-21 08:01:00,-20059.044734108495,1993310.2799210546,-1,17.96605,82.09325,
17.96634,81.98653,348.02,0.46,0.39,n,2,301.41,6.48,D,0.0,2026-04-21 08:01:00,-31392.581724276417,1993645.897226552,-1,17.96634,81.98653,
17.97519,81.08788,340.07,0.43,0.38,n,2,303.88,3.78,D,0.0,2026-04-21 08:01:00,-126866.86698052939,1997446.8576070487,-1,17.97519,81.08788,
17.98401,81.95451,333.89,0.46,0.39,n,2,303.09,2.95,D,0.0,2026-04-21 08:01:00,-34740.18003134185,1995699.3532858193,-1,17.98401,81.95451,
18.0028,81.80772,333.9,0.46,0.39,n,2,301.79,2.76,D,0.0,2026-04-21 08:01:00,-50273.25133697549,1998216.4253163268,-1,18.0028,81.80772,
18.0064,81.80742,331.62,0.46,0.39,n,2,300.98,1.97,D,0.0,2026-04-21 08:01:00,-50293.89034978708,1998616.9455401818,-1,18.0064,81.80742,
18.01847,81.86987,336.2,0.46,0.39,n,2,303.3,3.93,D,0.0,2026-04-21 08:01:00,-43623.92133528623,1999771.4830437275,401,18.016792000000002,81.870488,5.0
18.01898,82.46076,334.0,0.49,0.4,n,2,298.81,6.01,D,0.0,2026-04-21 08:01:00,19105.97388015117,1998186.7811772234,-1,18.01898,82.46076,
18.01905,81.8742,336.34,0.46,0.39,n,2,302.57,3.93,D,0.0,2026-04-21 08:01:00,-43162.29983283533,1999823.0966832014,401,18.016792000000002,81.870488,5.0
