cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,industrial_score,wildfire_score,label
368,11,2026-03-26 20:19:00,2026-03-27 07:30:00,18.76617363636364,80.31703363636363,34592.33515768878,landuse=industrial,1.0,11.0,0.94,0.4999428538771777,0.531854099869338,6,5,0.5454545454545454,2,2,uncertain
369,5,2026-03-25 20:38:00,2026-03-26 20:19:00,18.909978,80.39674199999999,47599.60818535964,landuse=industrial,1.0,5.0,1.0057142857142858,0.3451017793278355,0.3431409737634728,1,4,0.2,1,3,uncertain
370,4,2026-03-26 07:48:00,2026-03-26 20:19:00,19.06616,80.3576425,59949.6849433915,landuse=industrial,1.0,4.0,1.542,0.2714221803758859,0.176019572228201,1,3,0.25,1,3,uncertain
371,8,2026-03-27 07:29:00,2026-04-22 20:13:00,18.16177,80.2850025,9654.525883672728,landuse=industrial,1.0,8.0,2.1785714285714284,2.2284107084903098,1.0228770465201422,7,1,0.875,0,1,uncertain
372,5,2026-03-05 20:12:00,2026-04-02 07:17:00,18.928648,80.349044,50410.52242378782,landuse=industrial,1.0,5.0,1.975,1.9295569439640805,0.9769908577033318,4,1,0.8,0,3,uncertain
373,5,2026-03-27 07:30:00,2026-03-27 07:30:00,19.155888,80.551138,54836.07343570501,landuse=industrial,1.0,5.0,1.2466666666666668,0.4980629143659129,0.3995157067106252,5,0,1.0,1,4,wildfire
374,14,2026-03-27 07:30:00,2026-03-27 20:00:00,19.44410285714286,80.90335142857143,41077.208755271,landuse=quarry,1.0,14.0,1.3650000000000002,1.2091525958289966,0.8858260775304003,5,9,0.3571428571428571,1,2,uncertain
375,6,2026-03-26 20:19:00,2026-04-15 08:14:00,19.68611,80.815305,39424.18284404455,landuse=quarry,1.0,6.0,17.06875,5.0523500543240845,0.2960000031826633,5,1,0.8333333333333334,1,3,uncertain
376,7,2026-03-27 07:30:00,2026-04-15 08:14:00,19.84668428571428,80.88331000000001,29890.168760955134,landuse=quarry,1.0,7.0,15.287142857142856,9.807945272899438,0.641581318664574,6,1,0.8571428571428571,0,2,uncertain
377,7,2026-03-25 08:07:00,2026-03-27 20:00:00,18.94869857142857,80.56595,51719.02015404792,landuse=industrial,1.0,7.0,8.89,5.272708032880258,0.5931055155095903,3,4,0.4285714285714285,1,2,uncertain
378,7,2026-03-27 20:00:00,2026-05-04 07:17:00,19.197532857142853,81.08534714285715,34858.991177685864,landuse=quarry,1.2333333333333334,5.675675675675675,22.39444444444445,9.209359520497491,0.4112341140385881,1,6,0.1428571428571428,1,3,uncertain
379,4,2026-03-27 07:30:00,2026-03-27 20:00:00,19.45537,80.90129,41223.45044354901,landuse=quarry,1.0,4.0,3.762,2.8639256275259664,0.7612774129521442,1,3,0.25,0,3,uncertain
380,6,2026-04-02 07:17:00,2026-04-03 06:58:00,18.687195,83.10674833333333,12818.50713915956,landuse=quarry,1.0,6.0,5.922,1.6523074774387485,0.2790117320902986,6,0,1.0,1,4,wildfire
381,8,2026-04-02 07:17:00,2026-04-12 07:30:00,18.76372,83.12961874999999,14819.26151675249,landuse=industrial,1.0,8.0,9.496,2.6684321239259576,0.2810059102702146,8,0,1.0,1,3,uncertain
382,5,2026-04-02 07:17:00,2026-04-02 07:17:00,18.81325,83.176216,16998.990103859218,landuse=industrial,1.0,5.0,16.078,7.843619700112952,0.4878479723916502,5,0,1.0,1,4,wildfire
383,6,2026-03-25 08:07:00,2026-04-02 07:17:00,18.98381,83.37648666666666,17661.697665115236,landuse=industrial,1.0,6.0,6.595000000000001,1.906342796336183,0.2890588015672756,6,0,1.0,1,4,wildfire
384,8,2026-04-03 06:59:00,2026-04-12 07:30:00,20.73710375,84.03861125,16317.47222089055,power=plant,1.0,8.0,9.446000000000002,0.2683840531775314,0.0284124553437996,8,0,1.0,1,3,uncertain
385,5,2026-04-03 07:00:00,2026-04-22 07:43:00,23.87712,83.935184,15133.75550295164,landuse=quarry,1.0,5.0,25.51,23.61118167309717,0.9255657261112182,5,0,1.0,0,4,wildfire
386,5,2026-04-03 21:08:00,2026-05-22 08:22:00,23.501292,80.198834,4489.215030714188,landuse=industrial,1.6,3.125,2.0883333333333334,0.9310943382207124,0.4458552297944353,4,1,0.8,2,1,uncertain
387,10,2026-04-05 08:01:00,2026-04-06 20:13:00,18.937137,80.41270399999999,49737.28440256821,landuse=industrial,1.0,10.0,5.4816666666666665,2.407757601310121,0.4392382367850631,5,5,0.5,1,2,uncertain
388,22,2026-04-05 08:01:00,2026-04-06 20:13:00,18.94246,80.44696863636364,50291.01159788402,landuse=industrial,1.0,22.0,6.434,2.080415823819844,0.3233471905222014,8,14,0.3636363636363636,3,2,uncertain
389,7,2026-04-05 08:01:00,2026-04-06 20:13:00,19.003104285714283,80.41401857142857,57392.569144403686,landuse=industrial,1.0,7.0,12.223,6.079225188203584,0.4973595016120088,3,4,0.4285714285714285,1,2,uncertain
390,8,2026-04-04 08:20:00,2026-04-16 07:55:00,19.3378125,81.00295625,32414.74946479771,landuse=quarry,1.0,8.0,2.8178571428571426,1.84437264118736,0.654530214870039,8,0,1.0,0,3,uncertain
391,5,2026-04-05 08:01:00,2026-04-06 20:12:00,19.666116,80.706456,36286.72758041781,landuse=quarry,1.0,5.0,5.876666666666666,5.245328079983812,0.892568589900819,2,3,0.4,0,3,uncertain
392,8,2026-04-05 20:31:00,2026-04-06 20:13:00,18.9457075,80.6361225,54100.44675911983,landuse=industrial,1.0,8.0,4.7700000000000005,0.1095445115010328,0.0229653063943465,2,6,0.25,1,2,uncertain
393,5,2026-04-05 08:01:00,2026-04-06 20:13:00,18.959486,80.41909799999999,52429.48101615328,landuse=industrial,1.0,5.0,5.536666666666666,1.8826146964363404,0.3400267362618315,1,4,0.2,1,3,uncertain
394,7,2026-04-05 08:01:00,2026-04-06 20:13:00,19.05579,80.33008857142856,61274.93702946681,landuse=industrial,1.0,7.0,10.380666666666666,4.347492654502407,0.418806690755482,1,6,0.1428571428571428,1,2,uncertain
395,5,2026-04-06 07:42:00,2026-04-06 20:13:00,18.970762,80.397832,53618.40017233941,landuse=industrial,1.0,5.0,4.094545454545455,4.5369226654999615,1.1080406154640223,3,2,0.6,0,3,uncertain
396,8,2026-04-05 08:01:00,2026-04-06 07:42:00,19.03094625,80.44202,60415.4259683695,landuse=industrial,1.0,8.0,0.8039999999999999,0.3614968879534095,0.4496229949669273,6,2,0.75,1,2,uncertain
397,5,2026-03-26 07:50:00,2026-04-06 20:11:00,24.058858,81.825658,4385.386515858142,landuse=industrial,1.0,5.0,6.8475,6.904343439700354,1.0083013420518954,2,3,0.4,1,1,uncertain
398,5,2026-04-05 20:31:00,2026-04-06 20:12:00,19.661046,80.84213600000001,37770.35945681222,landuse=quarry,1.0,5.0,4.134,1.625524530728466,0.3932086431370261,1,4,0.2,1,3,uncertain
399,7,2026-04-12 07:29:00,2026-04-12 07:29:00,18.084217142857145,81.94072285714286,9884.81023878876,power=plant,1.0,7.0,4.18125,3.4894593830154097,0.8345493292712489,7,0,1.0,0,2,uncertain
400,6,2026-04-12 07:30:00,2026-04-12 20:00:00,18.262646666666665,80.27348166666667,19825.82453792744,landuse=industrial,1.0,6.0,9.4725,7.00140139033404,0.7391292045747205,4,2,0.6666666666666666,0,3,uncertain
401,15,2026-04-12 07:30:00,2026-04-13 19:41:00,18.30619533333333,80.299534,18999.452811307005,man_made=works,1.0,15.0,12.175555555555556,11.023340137080856,0.9053665014941388,12,3,0.8,1,2,uncertain
402,5,2026-02-22 20:18:00,2026-04-12 07:30:00,18.584572,80.55331,14574.575146795358,landuse=industrial,1.6,3.125,3.874,1.361994860489569,0.3515732732291092,3,2,0.6,1,3,uncertain
403,7,2026-04-12 07:30:00,2026-04-12 07:30:00,18.667484285714288,80.93420142857143,27782.915058097016,landuse=quarry,1.0,7.0,9.726,10.114061004364173,1.0398993424186893,7,0,1.0,0,3,uncertain
404,10,2026-04-12 07:30:00,2026-04-12 20:00:00,19.275633,81.061793,29916.212986807703,landuse=quarry,1.0,10.0,6.508,1.733629141425582,0.2663843179818042,5,5,0.5,1,2,uncertain
405,5,2026-04-12 07:30:00,2026-04-14 08:33:00,19.280746,81.115628,25676.61370186325,landuse=quarry,1.0,5.0,7.285,4.330084129832649,0.5943835456187576,5,0,1.0,1,4,wildfire
406,5,2026-04-12 07:30:00,2026-04-12 07:30:00,19.293016,80.93716400000001,40517.17804498696,landuse=quarry,1.0,5.0,9.985,3.207520849503554,0.3212339358541366,5,0,1.0,1,4,wildfire
407,5,2026-04-12 07:30:00,2026-04-12 07:30:00,19.312364,80.92978000000001,40428.385039632696,landuse=quarry,1.0,5.0,7.44125,5.441831197833528,0.7313060571588816,5,0,1.0,0,4,wildfire
408,32,2026-04-12 07:30:00,2026-04-12 07:30:00,19.3247671875,80.937915,39665.42443891416,landuse=quarry,1.0,32.0,5.11,2.010243766312932,0.3933940834271881,32,0,1.0,3,3,uncertain
409,13,2026-04-12 07:30:00,2026-04-14 08:33:00,19.32317923076923,81.1008076923077,23662.629564300634,landuse=quarry,1.0,13.0,11.945,7.719403533246004,0.646245586709586,8,5,0.6153846153846154,1,2,uncertain
410,5,2026-04-12 07:30:00,2026-04-12 20:00:00,19.503046,80.895284,41897.68603220784,landuse=quarry,1.0,5.0,42.358,59.43431050182703,1.4031425114931544,4,1,0.8,0,3,uncertain
411,6,2026-04-12 07:30:00,2026-04-13 07:11:00,19.52332833333333,80.88166833333334,43592.013060756304,landuse=quarry,1.0,6.0,35.03142857142857,48.49812141673512,1.3844174615330962,5,1,0.8333333333333334,0,3,uncertain
412,5,2026-04-12 07:30:00,2026-04-12 20:00:00,19.536742,80.886356,42610.87115976693,landuse=quarry,1.0,5.0,18.47083333333333,5.339454276393512,0.2890748987896329,4,1,0.8,1,3,uncertain
413,6,2026-04-12 07:30:00,2026-04-12 20:00:00,19.584495,80.825705,43634.52517317057,landuse=quarry,1.0,6.0,4.0285714285714285,3.2377998114533915,0.8037091730558064,2,4,0.3333333333333333,0,3,uncertain
414,5,2026-04-12 07:30:00,2026-04-13 07:11:00,19.661828,81.00942,23718.238564138097,landuse=quarry,1.0,5.0,5.642,5.924910969795242,1.0501437379998655,4,1,0.8,0,3,uncertain
415,5,2026-04-12 07:31:00,2026-04-25 20:56:00,21.918974,80.27878,7852.2295344916765,landuse=quarry,1.0,5.0,3.948367346938776,2.8763919434327616,0.728501603495143,4,1,0.8,0,2,uncertain
416,5,2026-04-12 07:31:00,2026-04-13 19:40:00,22.870266,83.704688,29573.41663516934,landuse=industrial,1.0,5.0,4.126666666666667,1.8644586508169232,0.4518074275000621,1,4,0.2,1,3,uncertain
417,11,2025-11-13 07:41:00,2026-04-14 08:34:00,23.746412727272727,80.85313818181818,14953.265304305904,landuse=quarry,5.066666666666666,2.171052631578948,2.8452941176470588,1.9345029001240177,0.6798955820158838,10,1,0.9090909090909092,0,5,wildfire
418,7,2026-04-12 07:30:00,2026-04-13 07:11:00,18.57670285714286,81.03862000000001,20114.74938946481,landuse=quarry,1.0,7.0,2.39,0.6488569831753255,0.2714882774792156,5,2,0.7142857142857143,1,2,uncertain
419,29,2026-04-12 20:00:00,2026-04-14 08:33:00,19.343750344827587,80.96397344827587,36946.80652040219,landuse=quarry,1.0,29.0,4.582,2.0713449736825584,0.4520613211878128,20,9,0.6896551724137931,3,2,uncertain
420,4,2026-04-13 07:11:00,2026-04-13 08:51:00,18.29607,80.30376,18734.69756245573,man_made=works,1.0,4.0,3.049166666666667,2.366986800797908,0.7762733427049711,4,0,1.0,0,4,wildfire
421,17,2026-04-13 07:11:00,2026-04-16 07:55:00,19.34297882352941,80.98775352941176,34102.56632654028,landuse=quarry,1.0,17.0,3.063333333333333,0.0706163342766152,0.0230521221795261,17,0,1.0,2,3,uncertain
422,9,2026-04-13 07:11:00,2026-04-22 20:12:00,19.94252111111111,83.9384488888889,61948.13726651052,landuse=industrial,1.0,9.0,3.287272727272728,1.850821930435724,0.5630265828206017,7,2,0.7777777777777778,1,2,uncertain
423,5,2025-12-05 07:28:00,2026-04-13 07:12:00,21.637652,83.1449,8205.911040557166,landuse=quarry,4.266666666666667,1.171875,2.217142857142857,1.326652401123442,0.598361263393305,5,0,1.0,1,4,wildfire
424,8,2026-04-14 06:52:00,2026-05-02 07:55:00,19.24353,81.2519475,21874.082276444125,landuse=quarry,1.0,8.0,4.6033333333333335,5.029875743992092,1.092659466471852,8,0,1.0,0,3,uncertain
425,11,2026-04-14 06:52:00,2026-04-15 08:14:00,19.25035181818182,81.21906818181819,22473.380169323867,landuse=quarry,1.0,11.0,9.786,2.393768994702705,0.244611587441519,11,0,1.0,2,3,uncertain
426,7,2026-04-14 06:52:00,2026-04-14 08:33:00,19.391791428571427,80.98435428571429,32245.970419167777,landuse=quarry,1.0,7.0,4.721428571428571,2.261653095696757,0.4790188099811589,7,0,1.0,1,3,uncertain
427,6,2026-04-14 06:52:00,2026-04-15 08:14:00,19.461605,81.037745,26704.394985284824,landuse=quarry,1.0,6.0,5.672,1.7580443680408069,0.309951404802681,6,0,1.0,1,4,wildfire
428,5,2026-04-14 06:52:00,2026-04-23 19:54:00,19.63299,83.18259,23374.824674888623,landuse=quarry,1.0,5.0,11.29888888888889,13.544186432233984,1.198718437310511,4,1,0.8,0,3,uncertain
429,5,2026-04-14 06:52:00,2026-04-16 07:55:00,19.682696,83.20782,19558.911138643914,landuse=quarry,1.0,5.0,13.708000000000002,9.87077352591984,0.7200739368193638,5,0,1.0,0,4,wildfire
430,10,2026-04-14 06:52:00,2026-04-26 08:08:00,19.91277,83.57670399999999,28676.23999967168,landuse=industrial,1.0,10.0,8.915,4.773887304912004,0.5354893219194621,10,0,1.0,1,3,uncertain
431,7,2026-04-14 06:53:00,2026-04-14 08:33:00,21.794424285714285,81.43567,25133.459225254708,landuse=industrial,1.0,7.0,5.14,1.6556418694874806,0.3221093131298601,7,0,1.0,1,3,uncertain
432,6,2026-04-14 06:53:00,2026-04-14 08:34:00,23.085216666666668,81.374485,11818.56902416118,industrial=mine,1.0,6.0,3.706315789473684,3.236062783566056,0.873121171368291,6,0,1.0,0,4,wildfire
433,8,2026-04-14 06:53:00,2026-04-14 08:34:00,23.9454425,82.9855975,21544.49693609464,landuse=industrial,1.0,8.0,6.361666666666667,6.649383179413462,1.0452265935677434,8,0,1.0,0,3,uncertain
434,5,2026-04-14 08:32:00,2026-04-14 08:32:00,17.780966,80.224588,33833.22969094912,landuse=industrial,1.0,5.0,3.382,1.9269976647624665,0.5697805040693278,5,0,1.0,1,4,wildfire
435,5,2026-04-12 07:30:00,2026-04-14 08:32:00,18.217102,80.45396600000001,6510.147053965271,landuse=industrial,1.0,5.0,3.1030769230769235,3.848844815039496,1.2403317450548696,5,0,1.0,0,3,uncertain
436,6,2026-03-07 19:35:00,2026-04-14 08:32:00,18.554871666666667,80.63516,20025.07112135433,landuse=industrial,1.2333333333333334,4.864864864864865,6.242,2.8111776891544933,0.4503648973333055,5,1,0.8333333333333334,1,3,uncertain
437,14,2026-04-14 08:33:00,2026-04-15 08:14:00,19.25905642857143,81.04304928571428,33045.26257277111,landuse=quarry,1.0,14.0,6.38,3.497507684051602,0.5481986965598122,8,6,0.5714285714285714,2,2,uncertain
438,6,2026-04-14 08:33:00,2026-04-14 19:22:00,19.34583333333333,80.91356,41034.00833464483,landuse=quarry,1.0,6.0,2.8600000000000003,1.3431120578715687,0.4696196006543946,5,1,0.8333333333333334,1,3,uncertain
439,5,2026-04-14 08:33:00,2026-04-15 08:14:00,19.346682,80.92602,39709.918776113576,landuse=quarry,1.0,5.0,7.075714285714286,0.5861131046381504,0.0828344787495871,5,0,1.0,1,4,wildfire
440,6,2026-04-14 08:33:00,2026-04-14 08:33:00,19.529508333333336,80.78860333333334,45729.37219002137,landuse=industrial,1.0,6.0,2.44375,2.046082028332849,0.8372714182436211,6,0,1.0,0,4,wildfire
441,8,2026-04-13 07:11:00,2026-04-14 08:33:00,19.53251125,80.96196499999999,36351.19585919966,landuse=quarry,1.0,8.0,2.5685,1.4712982988539496,0.5728239434899551,8,0,1.0,1,3,uncertain
442,5,2026-03-05 20:12:00,2026-04-14 08:33:00,19.667704,83.488428,10309.039862333448,landuse=industrial,1.3,3.846153846153846,2.552142857142857,1.2892823201684345,0.5051763918935931,3,2,0.6,1,3,uncertain
443,6,2026-04-13 07:11:00,2026-04-16 07:55:00,19.94285333333333,83.603325,32907.58648166844,landuse=industrial,1.0,6.0,3.325,3.3940999227651334,1.0207819316586866,6,0,1.0,0,4,wildfire
444,6,2025-11-14 07:22:00,2026-04-14 08:33:00,21.721315,81.48994666666667,26332.716613088945,power=plant,5.033333333333333,1.1920529801324504,3.611,2.8406315807893456,0.7866606426999019,6,0,1.0,0,5,wildfire
445,5,2026-04-12 07:31:00,2026-04-14 08:33:00,22.373354,80.8034,10482.529327038756,landuse=quarry,1.0,5.0,3.481428571428572,2.038793994591153,0.5856199409986897,5,0,1.0,1,4,wildfire
446,5,2026-04-14 06:53:00,2026-04-14 08:34:00,23.892692,82.825324,15263.247200569396,landuse=industrial,1.0,5.0,4.076,2.1439519584169795,0.5259941016724681,5,0,1.0,1,4,wildfire
447,6,2026-04-14 19:22:00,2026-04-16 07:55:00,19.27132333333333,80.97077833333333,38400.35712629568,landuse=quarry,1.0,6.0,1.2066666666666668,0.2414677342144632,0.2001113819456877,4,2,0.6666666666666666,1,3,uncertain
448,7,2026-04-14 19:22:00,2026-04-15 08:14:00,19.372282857142856,80.94739285714286,36475.999476234814,landuse=quarry,1.0,7.0,3.224285714285714,1.0359674567420405,0.3213013822416607,5,2,0.7142857142857143,1,2,uncertain
449,12,2026-04-14 19:22:00,2026-05-22 08:21:00,19.748484166666668,80.89796,28636.17610213114,landuse=quarry,1.2333333333333334,9.72972972972973,2.3966666666666665,1.4830639864411743,0.6188027759838003,6,6,0.5,0,2,uncertain
450,7,2026-04-12 07:29:00,2026-04-15 08:13:00,18.02826428571429,81.87313142857144,12578.857486776236,power=plant,1.0,7.0,2.708,1.7022837601293153,0.6286129099443558,7,0,1.0,0,3,uncertain
451,5,2026-04-15 08:13:00,2026-04-16 20:25:00,18.478428,81.27017000000001,16560.58771481255,landuse=industrial,1.0,5.0,3.977142857142857,2.784002178854775,0.7000005478442322,4,1,0.8,0,3,uncertain
452,11,2026-04-15 08:14:00,2026-05-02 07:55:00,18.652088181818183,80.9031890909091,30732.09314822289,landuse=quarry,1.0,11.0,2.1766666666666667,1.282846537234769,0.5893628808122982,7,4,0.6363636363636364,2,2,uncertain
453,16,2026-04-15 08:14:00,2026-04-16 07:55:00,18.66285125,80.892685625,32015.623449546096,landuse=quarry,1.0,16.0,2.429,1.8062573337029129,0.7436217923848962,16,0,1.0,1,3,uncertain
454,5,2026-03-06 19:53:00,2026-04-15 08:14:00,18.795872,81.998202,15874.425188585808,landuse=industrial,1.3,3.846153846153846,3.472,2.810715211471984,0.8095377913225759,4,1,0.8,0,3,uncertain
455,7,2026-04-15 08:14:00,2026-04-23 19:54:00,19.10565,82.80966142857143,19367.61843615406,landuse=industrial,1.0,7.0,2.783529411764706,1.4225678418640997,0.5110662153780577,6,1,0.8571428571428571,1,2,uncertain
456,15,2026-04-15 08:14:00,2026-05-03 07:36:00,19.23099333333333,81.26581266666668,22699.467504545923,landuse=quarry,1.0,15.0,3.678571428571429,2.2355195411911786,0.6077140500325534,15,0,1.0,1,3,uncertain
457,5,2026-04-14 19:22:00,2026-04-15 08:14:00,19.272944000000003,80.991456,36331.02690250714,landuse=quarry,1.0,5.0,5.275833333333334,3.4802441354629483,0.6596577100861692,3,2,0.6,0,3,uncertain
458,5,2026-04-15 08:14:00,2026-04-16 07:55:00,19.462714,80.880482,43388.49254157667,landuse=quarry,1.0,5.0,8.37,5.653727973647122,0.6754752656687124,4,1,0.8,0,3,uncertain
459,5,2026-04-14 08:33:00,2026-04-15 08:14:00,19.56621,80.880228,40139.293507907765,landuse=quarry,1.0,5.0,2.4914285714285715,1.4866565235613838,0.5967084670257847,5,0,1.0,1,4,wildfire
460,17,2026-04-12 07:30:00,2026-04-16 07:55:00,19.57375823529412,80.87056588235293,41728.01047917618,landuse=quarry,1.0,17.0,2.0033333333333334,0.9301209598756496,0.4642866688231196,15,2,0.8823529411764706,2,2,uncertain
461,13,2026-04-14 21:02:00,2026-04-16 20:25:00,19.60660307692308,80.71317076923077,36039.26041539397,landuse=industrial,1.0,13.0,3.37,1.651529594043049,0.4900681287961569,6,7,0.4615384615384615,2,2,uncertain
462,17,2026-04-15 08:14:00,2026-04-16 20:25:00,19.65324588235294,80.89142117647059,33517.29919750061,landuse=quarry,1.0,17.0,5.069999999999999,2.150674312860969,0.4241961169351024,5,12,0.2941176470588235,2,2,uncertain
463,5,2026-04-15 08:14:00,2026-04-16 07:55:00,19.664036,84.000864,62834.16405358389,landuse=industrial,1.0,5.0,2.557931034482759,1.5146295617607644,0.5921307264904578,5,0,1.0,1,4,wildfire
464,8,2026-04-15 08:14:00,2026-04-15 08:14:00,19.67713125,80.85569125,36068.72810475307,landuse=quarry,1.0,8.0,2.255,1.0893882075122103,0.483098983375703,8,0,1.0,1,3,uncertain
465,3,2026-04-15 08:14:00,2026-04-16 07:55:00,19.68626,80.85890666666667,35250.61597106942,landuse=quarry,1.0,3.0,1.3216666666666663,0.8277882176821154,0.6263214761781454,3,0,1.0,0,5,wildfire
466,5,2026-04-15 08:14:00,2026-04-16 07:55:00,19.804888,83.280238,15500.637295764334,landuse=industrial,1.0,5.0,2.9200000000000004,0.8866416036558026,0.303644384813631,5,0,1.0,1,4,wildfire
467,6,2026-04-15 08:14:00,2026-04-23 19:53:00,19.943411666666663,83.67063,37947.53501180655,landuse=industrial,1.0,6.0,4.0175,2.892869106383257,0.7200669835428145,5,1,0.8333333333333334,0,3,uncertain
468,5,2026-04-13 07:11:00,2026-05-13 07:49:00,19.911524,83.898264,56866.20957533059,landuse=industrial,1.0,5.0,2.908235294117647,2.158871914027433,0.7423305529625073,3,2,0.6,0,3,uncertain
469,5,2026-04-15 20:44:00,2026-04-16 07:55:00,19.275294,81.30108800000001,18186.87114119958,landuse=quarry,1.0,5.0,2.5683333333333334,0.8815081773112865,0.3432218730608513,4,1,0.8,1,3,uncertain
470,9,2026-04-15 20:44:00,2026-04-16 20:25:00,19.605646666666665,80.81638666666667,43451.39519928868,landuse=quarry,1.0,9.0,2.3783333333333334,2.027376794448104,0.8524359331947177,4,5,0.4444444444444444,0,2,uncertain
471,10,2026-04-15 08:14:00,2026-04-16 20:25:00,19.607099,80.728898,38926.38018938223,landuse=industrial,1.0,10.0,3.123,2.957728294936279,0.9470791850580464,2,8,0.2,0,2,uncertain
472,15,2026-04-15 20:44:00,2026-04-16 20:25:00,19.666192666666667,80.89296733333335,32950.46608971973,landuse=quarry,1.0,15.0,3.688,2.321435379721396,0.629456447863719,9,6,0.6,1,2,uncertain
473,5,2026-04-16 07:55:00,2026-04-16 07:55:00,19.147738,82.81879799999999,15999.358977267162,landuse=industrial,1.0,5.0,2.685555555555556,1.2463257109511052,0.4640848737509287,5,0,1.0,1,4,wildfire
474,5,2026-04-16 07:55:00,2026-04-16 20:25:00,19.248204,81.03170600000001,34410.5770418178,landuse=quarry,1.0,5.0,2.484,1.23344233752535,0.496554886282347,3,2,0.6,1,3,uncertain
475,5,2026-04-15 08:14:00,2026-04-16 07:55:00,19.3364,80.91533,40937.92223180304,landuse=quarry,1.0,5.0,15.549166666666666,13.429225563762948,0.8636620760231276,5,0,1.0,0,4,wildfire
476,8,2026-04-15 20:44:00,2026-04-16 20:25:00,19.51667125,80.80347125,47129.22334792177,landuse=industrial,1.0,8.0,5.843999999999999,3.1075360014004665,0.5317481179672257,3,5,0.375,1,2,uncertain
477,7,2026-04-15 20:44:00,2026-04-16 20:25:00,19.518857142857144,80.77953142857143,45261.53663292508,landuse=industrial,1.0,7.0,3.1966666666666668,2.66788805362344,0.8345843754817851,4,3,0.5714285714285714,0,2,uncertain
478,3,2026-04-12 07:30:00,2026-04-16 07:55:00,19.58194,80.86554666666667,40778.35357009273,landuse=quarry,1.0,3.0,3.59,1.0513007815717312,0.2928414433347441,3,0,1.0,1,5,wildfire
479,3,2026-04-16 07:55:00,2026-04-16 20:25:00,19.614273333333333,80.72371666666668,37947.2263111412,landuse=industrial,1.0,3.0,3.778,3.024583717913371,0.8005780089765409,1,2,0.3333333333333333,0,4,wildfire
480,5,2026-04-15 20:44:00,2026-04-16 20:25:00,19.668654,80.870468,34480.172803278816,landuse=quarry,1.0,5.0,2.89,1.7937948600662228,0.6206902629986931,1,4,0.2,0,3,uncertain
481,6,2026-04-16 07:55:00,2026-04-22 20:12:00,19.94033,83.63181833333333,34945.357903629374,landuse=industrial,1.0,6.0,2.7977777777777777,1.913183066108532,0.6838223826440345,5,1,0.8333333333333334,0,3,uncertain
482,5,2026-04-16 07:55:00,2026-04-24 07:05:00,19.944746,83.576532,31557.23725191858,landuse=industrial,1.0,5.0,19.88,9.58449007511615,0.4821172069977943,5,0,1.0,1,4,wildfire
483,5,2025-11-24 07:34:00,2026-04-16 07:56:00,21.76456,81.458458,25497.337178076195,landuse=industrial,4.766666666666667,1.048951048951049,21.37,44.02676523596592,2.0602136282623262,5,0,1.0,0,5,wildfire
484,6,2026-04-15 08:14:00,2026-04-16 20:24:00,21.786045,80.477905,18289.77823077112,landuse=quarry,1.0,6.0,14.448000000000002,0.6949604305282417,0.0481008049922647,3,3,0.5,1,3,uncertain
485,2,2026-04-16 07:56:00,2026-04-16 20:24:00,21.790695,80.481675,18214.87616263388,landuse=quarry,1.0,2.0,4.924,2.134415610887439,0.433471894981202,1,1,0.5,1,4,wildfire
486,8,2026-04-16 07:56:00,2026-04-24 07:06:00,22.50031125,82.20461875000001,17745.041948310783,landuse=quarry,1.0,8.0,32.53666666666666,29.202778121267848,0.8975344161848535,7,1,0.875,0,2,uncertain
487,7,2026-04-16 07:56:00,2026-04-25 08:27:00,23.55633571428572,82.50816571428571,24205.4153814142,industrial=mine,1.0,7.0,1.515,0.7470408288708188,0.4930962566804084,7,0,1.0,1,3,uncertain
488,5,2026-04-16 20:24:00,2026-05-22 08:21:00,22.227896,82.352726,12484.27511778632,landuse=industrial,1.1666666666666667,4.285714285714286,15.179999999999998,18.68576195931009,1.2309461106264885,4,1,0.8,0,3,uncertain
489,5,2026-04-16 20:24:00,2026-04-16 20:24:00,23.555464,82.452462,25074.3078271162,industrial=mine,1.0,5.0,2.9080000000000004,3.4411328883894554,1.1833331803264977,0,5,0.0,0,4,wildfire
490,8,2026-04-22 07:42:00,2026-04-23 19:54:00,18.6178425,81.14147,8512.011648049385,landuse=quarry,1.0,8.0,12.836000000000002,3.205944478620925,0.2497619568885108,3,5,0.375,1,1,uncertain
491,6,2026-04-22 07:42:00,2026-04-22 20:12:00,19.78020666666667,80.94037666666667,23830.303336163168,landuse=quarry,1.0,6.0,10.776666666666666,3.884692179997449,0.360472519022343,3,3,0.5,1,3,uncertain
492,5,2026-04-22 07:42:00,2026-04-22 20:12:00,19.92833,83.433582,23929.444718211485,landuse=industrial,1.0,5.0,5.778095238095238,5.810172647217653,1.0055515542407345,2,3,0.4,0,3,uncertain
493,9,2026-04-22 07:42:00,2026-04-23 19:53:00,19.95309333333333,84.05503222222222,73255.40828389759,landuse=industrial,1.0,9.0,4.253333333333334,3.291010483119128,0.7737485461878827,4,5,0.4444444444444444,0,2,uncertain
494,6,2026-04-22 07:42:00,2026-04-22 20:12:00,19.97319833333333,83.62999333333333,37518.31833997068,landuse=industrial,1.0,6.0,3.56,1.956936381183609,0.549701230669553,2,4,0.3333333333333333,1,3,uncertain
