cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,label
383,8,2026-03-29 08:33:00,2026-03-30 08:14:00,19.23459375,81.04834,104219.10090609202,landuse=industrial,1.0,8.0,6.595000000000001,1.906342796336183,0.2890588015672756,8,0,1.0,uncertain
384,5,2026-03-29 08:33:00,2026-03-29 08:33:00,19.312584,80.82995600000001,128290.16004108913,landuse=industrial,1.0,5.0,9.446000000000002,0.2683840531775314,0.0284124553437996,5,0,1.0,uncertain
385,5,2026-03-29 06:53:00,2026-03-29 08:34:00,23.813588,80.60741399999999,230082.39929710675,landuse=industrial,1.0,5.0,25.51,23.61118167309717,0.9255657261112182,5,0,1.0,uncertain
386,6,2026-03-29 19:22:00,2026-04-12 20:00:00,19.489428333333333,80.930205,124116.324879775,landuse=industrial,1.0,6.0,2.0883333333333334,0.9310943382207124,0.4458552297944353,0,6,0.0,uncertain
387,6,2026-03-30 08:13:00,2026-03-31 07:55:00,18.652445,80.87998,127154.73686048742,landuse=industrial,1.0,6.0,5.4816666666666665,2.407757601310121,0.4392382367850631,6,0,1.0,uncertain
388,5,2026-03-30 08:14:00,2026-03-30 08:14:00,19.239408,81.03643400000001,105087.43271635182,landuse=industrial,1.0,5.0,6.434,2.080415823819844,0.3233471905222014,5,0,1.0,uncertain
389,10,2026-03-30 08:14:00,2026-05-08 07:42:00,19.322007,83.95815400000001,184492.84206804648,landuse=industrial,1.2666666666666666,7.894736842105264,12.223,6.079225188203584,0.4973595016120088,10,0,1.0,uncertain
390,14,2026-03-30 08:14:00,2026-04-11 20:19:00,19.52254142857143,80.71623142857142,146476.82969256135,landuse=industrial,1.0,14.0,2.8178571428571426,1.84437264118736,0.654530214870039,5,9,0.3571428571428571,uncertain
391,6,2026-03-30 08:14:00,2026-04-21 20:31:00,20.261345,83.717135,167600.0362309478,landuse=industrial,1.0,6.0,5.876666666666666,5.245328079983812,0.892568589900819,4,2,0.6666666666666666,uncertain
392,5,2026-03-31 07:54:00,2026-03-31 07:54:00,17.800138,82.06493,137896.04372220804,landuse=industrial,1.0,5.0,4.7700000000000005,0.1095445115010328,0.0229653063943465,5,0,1.0,uncertain
393,15,2026-03-31 07:55:00,2026-04-02 07:17:00,18.813520666666665,83.10478533333334,102810.78434777004,landuse=industrial,1.0,15.0,5.536666666666666,1.8826146964363404,0.3400267362618315,15,0,1.0,uncertain
394,15,2026-03-31 07:55:00,2026-04-02 07:17:00,18.816896666666665,83.17735066666667,110049.46346754312,landuse=industrial,1.0,15.0,10.380666666666666,4.347492654502407,0.418806690755482,15,0,1.0,uncertain
395,11,2026-03-31 20:25:00,2026-04-02 07:17:00,18.412006363636365,80.60625363636363,163873.25019986412,landuse=industrial,1.0,11.0,4.094545454545455,4.5369226654999615,1.1080406154640223,4,7,0.3636363636363636,uncertain
396,5,2026-03-31 20:25:00,2026-04-01 20:06:00,18.671424,80.96096800000001,118473.32214064716,landuse=industrial,1.0,5.0,0.8039999999999999,0.3614968879534095,0.4496229949669273,0,5,0.0,uncertain
397,4,2026-03-13 08:32:00,2026-04-01 07:36:00,18.4130575,80.616225,163107.6949017538,landuse=industrial,1.0,4.0,6.8475,6.904343439700354,1.0083013420518954,4,0,1.0,uncertain
398,5,2026-03-10 07:48:00,2026-04-20 08:20:00,18.77363,83.1961,112759.24852592824,landuse=industrial,1.3666666666666667,3.658536585365854,4.134,1.625524530728466,0.3932086431370261,5,0,1.0,uncertain
399,8,2026-04-01 20:06:00,2026-05-10 07:04:00,18.866045,83.8100475,173627.8149053132,landuse=industrial,1.2666666666666666,6.315789473684211,4.18125,3.4894593830154097,0.8345493292712489,6,2,0.75,uncertain
400,8,2026-04-02 07:17:00,2026-04-12 07:30:00,18.76372,83.12961874999999,106722.6858380372,landuse=industrial,1.0,8.0,9.4725,7.00140139033404,0.7391292045747205,8,0,1.0,uncertain
401,9,2026-04-02 07:17:00,2026-04-20 08:20:00,19.27453222222222,82.92457666666667,76093.83771149693,landuse=industrial,1.0,9.0,12.175555555555556,11.023340137080856,0.9053665014941388,9,0,1.0,uncertain
402,5,2026-01-08 08:32:00,2026-04-02 07:18:00,21.210126,83.05265399999999,65364.35303602887,landuse=industrial,2.7666666666666666,1.8072289156626504,3.874,1.361994860489569,0.3515732732291092,5,0,1.0,wildfire
403,5,2026-04-08 07:04:00,2026-04-21 08:01:00,18.016792,81.870488,114822.90453128748,landuse=industrial,1.0,5.0,9.726,10.114061004364173,1.0398993424186893,5,0,1.0,uncertain
404,5,2026-04-08 07:04:00,2026-04-20 08:20:00,18.033766,81.945756,112119.04053721734,landuse=industrial,1.0,5.0,6.508,1.733629141425582,0.2663843179818042,5,0,1.0,uncertain
405,8,2026-04-08 07:05:00,2026-04-09 08:27:00,20.85300625,81.36207,19466.224173268303,man_made=kiln,1.0,8.0,7.285,4.330084129832649,0.5943835456187576,8,0,1.0,uncertain
406,6,2026-04-08 07:05:00,2026-04-08 07:05:00,21.760531666666665,81.49631333333333,34744.644253133134,power=plant,1.0,6.0,9.985,3.207520849503554,0.3212339358541366,6,0,1.0,uncertain
407,8,2026-03-30 08:14:00,2026-05-02 07:55:00,19.7072425,80.90791125,137405.4224276494,landuse=industrial,1.0666666666666669,7.5,7.44125,5.441831197833528,0.7313060571588816,8,0,1.0,uncertain
408,6,2026-04-09 06:46:00,2026-04-11 07:49:00,19.425011666666663,84.06478833333334,196507.08053863025,landuse=industrial,1.0,6.0,5.11,2.010243766312932,0.3933940834271881,6,0,1.0,uncertain
409,12,2026-04-09 08:26:00,2026-05-02 07:55:00,18.964384166666665,82.70213916666667,57507.50883866946,landuse=industrial,1.0,12.0,11.945,7.719403533246004,0.646245586709586,12,0,1.0,uncertain
410,30,2026-04-09 08:26:00,2026-05-09 07:24:00,19.226838,81.18216233333332,90385.07640818844,landuse=industrial,1.0,30.0,42.358,59.43431050182703,1.4031425114931544,30,0,1.0,uncertain
411,7,2026-04-09 08:26:00,2026-04-11 07:49:00,19.298085714285715,80.97998571428572,112675.06154118954,landuse=industrial,1.0,7.0,35.03142857142857,48.49812141673512,1.3844174615330962,7,0,1.0,uncertain
412,12,2026-04-09 08:26:00,2026-04-21 08:01:00,19.63272333333333,81.02288333333333,122705.58929733842,landuse=industrial,1.0,12.0,18.47083333333333,5.339454276393512,0.2890748987896329,12,0,1.0,uncertain
413,7,2026-04-08 19:35:00,2026-04-11 07:49:00,19.016061428571422,80.56477,152320.22889854814,landuse=industrial,1.0,7.0,4.0285714285714285,3.2377998114533915,0.8037091730558064,3,4,0.4285714285714285,uncertain
414,5,2026-04-09 20:56:00,2026-04-11 20:19:00,19.19789,81.129526,94864.40188869298,landuse=industrial,1.0,5.0,5.642,5.924910969795242,1.0501437379998655,2,3,0.4,uncertain
415,49,2026-04-09 08:26:00,2026-04-11 20:19:00,19.27431571428572,80.92836387755102,119685.0213558214,landuse=industrial,1.0,49.0,3.948367346938776,2.8763919434327616,0.728501603495143,26,23,0.5306122448979592,uncertain
416,12,2026-04-09 20:56:00,2026-04-10 20:38:00,19.384498333333333,80.72646999999999,140720.81326299257,landuse=industrial,1.0,12.0,4.126666666666667,1.8644586508169232,0.4518074275000621,7,5,0.5833333333333334,uncertain
417,17,2026-04-09 20:56:00,2026-04-11 20:19:00,19.60192529411765,80.77512294117646,143730.88717204254,landuse=industrial,1.0,17.0,2.8452941176470588,1.9345029001240177,0.6798955820158838,5,12,0.2941176470588235,uncertain
418,14,2026-04-09 08:27:00,2026-04-09 20:56:00,20.369707142857145,80.27944428571428,104681.26634894183,power=plant,1.0,14.0,2.39,0.6488569831753255,0.2714882774792156,1,13,0.0714285714285714,uncertain
419,5,2026-04-10 08:07:00,2026-04-10 08:07:00,18.232154,82.25321,93296.1866367911,landuse=industrial,1.0,5.0,4.582,2.0713449736825584,0.4520613211878128,5,0,1.0,uncertain
420,12,2026-04-10 08:07:00,2026-05-12 08:07:00,18.627651666666665,81.04057666666667,112474.43324710468,landuse=industrial,1.0666666666666669,11.25,3.049166666666667,2.366986800797908,0.7762733427049711,6,6,0.5,uncertain
421,6,2026-04-10 08:07:00,2026-04-10 08:07:00,18.972783333333336,82.18354333333333,13583.617863645415,landuse=industrial,1.0,6.0,3.063333333333333,0.0706163342766152,0.0230521221795261,6,0,1.0,uncertain
422,11,2026-04-10 08:07:00,2026-04-11 20:19:00,19.126974545454548,80.89178272727273,118252.89048469409,landuse=industrial,1.0,11.0,3.287272727272728,1.850821930435724,0.5630265828206017,5,6,0.4545454545454545,uncertain
423,14,2026-04-10 08:07:00,2026-04-12 20:00:00,19.154952857142856,80.90966928571429,117349.48147830737,landuse=industrial,1.0,14.0,2.217142857142857,1.326652401123442,0.598361263393305,3,11,0.2142857142857142,uncertain
424,9,2026-04-09 20:56:00,2026-04-11 20:19:00,19.183866666666667,80.86893111111111,120973.18979987707,landuse=industrial,1.0,9.0,4.6033333333333335,5.029875743992092,1.092659466471852,4,5,0.4444444444444444,uncertain
425,5,2026-04-10 08:07:00,2026-04-12 07:30:00,19.190512,81.29872800000001,76998.35351543975,landuse=industrial,1.0,5.0,9.786,2.393768994702705,0.244611587441519,5,0,1.0,uncertain
426,14,2026-04-10 08:07:00,2026-04-12 20:00:00,19.263305,81.06353142857142,102647.20901704168,landuse=industrial,1.0,14.0,4.721428571428571,2.261653095696757,0.4790188099811589,9,5,0.6428571428571429,uncertain
427,5,2026-04-09 08:26:00,2026-04-10 08:07:00,19.271804,81.14480599999999,94936.67756513832,landuse=industrial,1.0,5.0,5.672,1.7580443680408069,0.309951404802681,5,0,1.0,uncertain
428,9,2026-03-29 06:52:00,2026-04-10 20:38:00,19.274918888888887,81.13401777777777,96729.22203402706,landuse=industrial,1.0,9.0,11.29888888888889,13.544186432233984,1.198718437310511,8,1,0.8888888888888888,uncertain
429,5,2026-04-10 08:07:00,2026-04-29 07:11:00,19.295858,80.97099399999999,113115.16350500564,landuse=industrial,1.0,5.0,13.708000000000002,9.87077352591984,0.7200739368193638,5,0,1.0,uncertain
430,8,2026-04-09 08:26:00,2026-04-11 07:49:00,19.4388175,81.11192375,104805.85313548836,landuse=industrial,1.0,8.0,8.915,4.773887304912004,0.5354893219194621,8,0,1.0,uncertain
431,5,2026-04-10 08:07:00,2026-04-10 08:07:00,19.48632,81.122142,106073.69040975237,landuse=industrial,1.0,5.0,5.14,1.6556418694874806,0.3221093131298601,5,0,1.0,uncertain
432,19,2026-04-10 08:07:00,2026-04-11 20:19:00,19.57749,81.01749736842105,120734.88578041544,landuse=industrial,1.0,19.0,3.706315789473684,3.236062783566056,0.873121171368291,8,11,0.4210526315789473,uncertain
433,6,2026-04-10 08:07:00,2026-05-12 08:07:00,19.67158833333333,83.01214333333333,97349.6692896908,landuse=industrial,1.0666666666666669,5.625,6.361666666666667,6.649383179413462,1.0452265935677434,4,2,0.6666666666666666,uncertain
434,5,2026-04-09 20:56:00,2026-04-11 07:49:00,19.5252,80.17972,184131.666856868,power=plant,1.0,5.0,3.382,1.9269976647624665,0.5697805040693278,4,1,0.8,uncertain
435,13,2026-04-10 08:08:00,2026-04-11 20:19:00,19.582227692307693,80.80149307692308,141013.53836389878,landuse=industrial,1.0,13.0,3.1030769230769235,3.848844815039496,1.2403317450548696,6,7,0.4615384615384615,uncertain
436,5,2026-04-10 08:08:00,2026-04-11 07:49:00,19.61858,80.871042,135934.83423597523,landuse=industrial,1.0,5.0,6.242,2.8111776891544933,0.4503648973333055,4,1,0.8,uncertain
437,6,2026-04-10 08:08:00,2026-04-11 20:18:00,20.314695,83.60019666666666,160512.8886285066,landuse=industrial,1.0,6.0,6.38,3.497507684051602,0.5481986965598122,4,2,0.6666666666666666,uncertain
438,5,2025-11-29 07:41:00,2026-04-11 07:49:00,21.864314,81.595682,46667.89925746469,power=plant,4.433333333333334,1.1278195488721805,2.8600000000000003,1.3431120578715687,0.4696196006543946,5,0,1.0,wildfire
439,7,2026-03-29 08:34:00,2026-04-12 07:31:00,23.69219,80.89812142857143,201150.572390508,landuse=industrial,1.0,7.0,7.075714285714286,0.5861131046381504,0.0828344787495871,7,0,1.0,uncertain
440,16,2026-04-10 20:37:00,2026-04-12 07:30:00,19.55354125,80.912275625,128909.8056672383,landuse=industrial,1.0,16.0,2.44375,2.046082028332849,0.8372714182436211,5,11,0.3125,uncertain
441,20,2026-04-10 08:08:00,2026-04-11 20:19:00,19.572576,80.7452205,145776.5294954385,landuse=industrial,1.0,20.0,2.5685,1.4712982988539496,0.5728239434899551,7,13,0.35,uncertain
442,14,2026-04-10 20:37:00,2026-04-12 20:00:00,19.583051428571427,80.83137714285715,137388.1350475432,landuse=industrial,1.0,14.0,2.552142857142857,1.2892823201684345,0.5051763918935931,4,10,0.2857142857142857,uncertain
443,8,2026-04-10 08:08:00,2026-04-11 07:49:00,19.58301,80.992535,123364.23313678282,landuse=industrial,1.0,8.0,3.325,3.3940999227651334,1.0207819316586866,3,5,0.375,uncertain
444,10,2026-04-10 20:37:00,2026-04-11 07:49:00,19.587353,80.772918,143534.30865588292,landuse=industrial,1.0,10.0,3.611,2.8406315807893456,0.7866606426999019,3,7,0.3,uncertain
445,7,2026-04-10 20:37:00,2026-04-11 20:19:00,19.619282857142856,80.70007857142856,152314.21113840994,landuse=industrial,1.0,7.0,3.481428571428572,2.038793994591153,0.5856199409986897,4,3,0.5714285714285714,uncertain
446,5,2026-04-10 08:08:00,2026-04-11 20:19:00,19.653984,80.73843600000001,149970.68362962702,power=plant,1.0,5.0,4.076,2.1439519584169795,0.5259941016724681,3,2,0.6,uncertain
447,6,2026-04-10 20:37:00,2026-04-11 20:19:00,19.851555,81.03390333333333,125227.135022015,power=plant,1.0,6.0,1.2066666666666668,0.2414677342144632,0.2001113819456877,0,6,0.0,uncertain
448,7,2026-04-10 20:37:00,2026-04-11 20:19:00,19.87464571428572,80.82315142857144,124714.0473129774,power=plant,1.0,7.0,3.224285714285714,1.0359674567420405,0.3213013822416607,2,5,0.2857142857142857,uncertain
449,12,2026-04-10 20:38:00,2026-04-12 20:00:00,18.31463666666667,80.30455083333334,197234.76115274167,landuse=industrial,1.0,12.0,2.3966666666666665,1.4830639864411743,0.6188027759838003,3,9,0.25,uncertain
450,5,2026-04-10 20:38:00,2026-04-11 20:19:00,18.635482,80.963852,119321.864308549,landuse=industrial,1.0,5.0,2.708,1.7022837601293153,0.6286129099443558,2,3,0.4,uncertain
451,14,2026-04-10 20:38:00,2026-04-12 07:30:00,18.646205,81.03954571428572,111891.03067162672,landuse=industrial,1.0,14.0,3.977142857142857,2.784002178854775,0.7000005478442322,7,7,0.5,uncertain
452,15,2026-04-10 20:38:00,2026-04-12 07:30:00,18.65495333333333,80.84908133333333,130143.51843870054,landuse=industrial,1.0,15.0,2.1766666666666667,1.282846537234769,0.5893628808122982,4,11,0.2666666666666666,uncertain
453,10,2026-04-10 20:38:00,2026-04-12 07:30:00,18.696491,81.138256,99954.70463241905,landuse=industrial,1.0,10.0,2.429,1.8062573337029129,0.7436217923848962,3,7,0.3,uncertain
454,5,2026-04-10 08:07:00,2026-04-11 20:19:00,19.131148000000003,80.878756,119936.0336805551,landuse=industrial,1.0,5.0,3.472,2.810715211471984,0.8095377913225759,2,3,0.4,uncertain
455,17,2026-04-10 08:07:00,2026-04-12 07:30:00,19.18332,80.88654764705882,120135.98105665414,landuse=industrial,1.0,17.0,2.783529411764706,1.4225678418640997,0.5110662153780577,8,9,0.4705882352941176,uncertain
456,7,2026-04-10 08:07:00,2026-04-11 07:49:00,19.24544857142857,80.92717,116052.95643865464,landuse=industrial,1.0,7.0,3.678571428571429,2.2355195411911786,0.6077140500325534,5,2,0.7142857142857143,uncertain
457,12,2026-04-10 20:38:00,2026-04-12 07:30:00,19.24922583333333,80.99294,109963.50106074348,landuse=industrial,1.0,12.0,5.275833333333334,3.4802441354629483,0.6596577100861692,7,5,0.5833333333333334,uncertain
458,6,2026-04-10 20:38:00,2026-04-11 07:49:00,19.25815833333333,81.137265,95374.8484288596,landuse=industrial,1.0,6.0,8.37,5.653727973647122,0.6754752656687124,5,1,0.8333333333333334,uncertain
459,7,2026-04-10 20:38:00,2026-04-11 20:19:00,19.352667142857143,80.74446,137417.72649147667,landuse=industrial,1.0,7.0,2.4914285714285715,1.4866565235613838,0.5967084670257847,1,6,0.1428571428571428,uncertain
460,9,2026-04-10 20:38:00,2026-04-11 20:19:00,19.377106666666663,80.74933777777778,138388.8859852419,landuse=industrial,1.0,9.0,2.0033333333333334,0.9301209598756496,0.4642866688231196,3,6,0.3333333333333333,uncertain
461,5,2026-04-10 08:07:00,2026-04-11 07:49:00,19.403632,80.76695,136965.18444195477,landuse=industrial,1.0,5.0,3.37,1.651529594043049,0.4900681287961569,2,3,0.4,uncertain
462,6,2026-04-10 20:38:00,2026-04-11 07:49:00,19.419315,80.75491333333333,138743.64322872015,landuse=industrial,1.0,6.0,5.069999999999999,2.150674312860969,0.4241961169351024,4,2,0.6666666666666666,uncertain
463,29,2026-04-10 20:38:00,2026-04-12 20:00:00,19.47286068965517,80.74534551724139,141067.95120946973,landuse=industrial,1.0,29.0,2.557931034482759,1.5146295617607644,0.5921307264904578,6,23,0.2068965517241379,uncertain
464,4,2026-04-10 08:07:00,2026-04-11 20:19:00,19.486545,80.7339525,143132.602363275,landuse=industrial,1.0,4.0,2.255,1.0893882075122103,0.483098983375703,1,3,0.25,uncertain
465,12,2026-04-09 20:56:00,2026-04-12 20:00:00,19.490814166666667,80.72851250000001,143577.08834045075,landuse=industrial,1.0,12.0,1.3216666666666663,0.8277882176821154,0.6263214761781454,1,11,0.0833333333333333,uncertain
466,7,2026-04-11 07:48:00,2026-04-11 20:19:00,18.599162857142858,81.00447142857142,117398.783860321,landuse=industrial,1.0,7.0,2.9200000000000004,0.8866416036558026,0.303644384813631,3,4,0.4285714285714285,uncertain
467,4,2026-04-10 08:07:00,2026-04-11 20:19:00,18.6415375,80.95954,119611.37182933328,landuse=industrial,1.0,4.0,4.0175,2.892869106383257,0.7200669835428145,2,2,0.5,uncertain
468,17,2026-04-10 20:38:00,2026-04-12 07:30:00,18.66560411764706,80.93386882352942,121298.45149142048,landuse=industrial,1.0,17.0,2.908235294117647,2.158871914027433,0.7423305529625073,10,7,0.5882352941176471,uncertain
469,6,2026-04-11 07:48:00,2026-04-12 07:30:00,18.672906666666663,81.12612,102365.8103372106,landuse=industrial,1.0,6.0,2.5683333333333334,0.8815081773112865,0.3432218730608513,4,2,0.6666666666666666,uncertain
470,6,2026-04-11 07:48:00,2026-04-12 07:30:00,18.70950333333333,81.02143666666666,110876.94774935117,landuse=industrial,1.0,6.0,2.3783333333333334,2.027376794448104,0.8524359331947177,2,4,0.3333333333333333,uncertain
471,10,2026-04-11 07:49:00,2026-04-12 07:30:00,19.230218,80.834905,125915.1393618845,landuse=industrial,1.0,10.0,3.123,2.957728294936279,0.9470791850580464,5,5,0.5,uncertain
472,10,2026-04-10 20:38:00,2026-04-12 07:30:00,19.24055,80.95155700000001,113673.52604249968,landuse=industrial,1.0,10.0,3.688,2.321435379721396,0.629456447863719,5,5,0.5,uncertain
473,9,2026-04-10 20:38:00,2026-04-12 07:30:00,19.258026666666662,80.79621666666667,130203.16909324082,landuse=industrial,1.0,9.0,2.685555555555556,1.2463257109511052,0.4640848737509287,3,6,0.3333333333333333,uncertain
474,5,2026-03-31 20:25:00,2026-04-12 07:30:00,19.281892,80.83698,126650.1181889446,landuse=industrial,1.0,5.0,2.484,1.23344233752535,0.496554886282347,4,1,0.8,uncertain
475,12,2026-04-10 08:07:00,2026-04-12 07:30:00,19.290544166666667,81.12540833333334,96835.44049752945,landuse=industrial,1.0,12.0,15.549166666666666,13.429225563762948,0.8636620760231276,11,1,0.9166666666666666,uncertain
476,5,2026-04-11 07:49:00,2026-04-11 20:19:00,19.300562,81.222476,88459.07916556096,landuse=industrial,1.0,5.0,5.843999999999999,3.1075360014004665,0.5317481179672257,4,1,0.8,uncertain
477,6,2026-04-10 20:38:00,2026-04-11 20:19:00,19.312191666666667,81.046165,106383.1621676125,landuse=industrial,1.0,6.0,3.1966666666666668,2.66788805362344,0.8345843754817851,2,4,0.3333333333333333,uncertain
478,7,2026-04-11 07:49:00,2026-04-12 07:30:00,19.34416857142857,80.75498571428571,137154.8945036126,landuse=industrial,1.0,7.0,3.59,1.0513007815717312,0.2928414433347441,4,3,0.5714285714285714,uncertain
479,10,2026-02-21 08:07:00,2026-04-11 20:19:00,19.373204,81.280247,85767.9660067143,landuse=industrial,1.6333333333333333,6.122448979591836,3.778,3.024583717913371,0.8005780089765409,5,5,0.5,uncertain
480,5,2026-04-10 08:07:00,2026-04-11 20:19:00,19.396026,80.760838,137212.9193818086,landuse=industrial,1.0,5.0,2.89,1.7937948600662228,0.6206902629986931,3,2,0.6,uncertain
481,9,2026-04-10 20:38:00,2026-04-11 20:19:00,19.436617777777776,80.82984444444445,131564.74212007865,landuse=industrial,1.0,9.0,2.7977777777777777,1.913183066108532,0.6838223826440345,3,6,0.3333333333333333,uncertain
482,5,2026-04-11 07:49:00,2026-04-11 07:49:00,19.44632,80.93559400000001,121761.29811641546,landuse=industrial,1.0,5.0,19.88,9.58449007511615,0.4821172069977943,5,0,1.0,uncertain
483,8,2026-04-11 07:49:00,2026-04-11 20:19:00,19.451455,80.9900075,116916.490748875,landuse=industrial,1.0,8.0,21.37,44.02676523596592,2.0602136282623262,4,4,0.5,uncertain
484,5,2026-04-11 07:49:00,2026-04-11 07:49:00,19.46074,80.963064,119669.89203954904,landuse=industrial,1.0,5.0,14.448000000000002,0.6949604305282417,0.0481008049922647,5,0,1.0,uncertain
485,5,2026-04-11 07:49:00,2026-05-01 08:14:00,19.460664,80.95035800000001,120850.70442403245,landuse=industrial,1.0,5.0,4.924,2.134415610887439,0.433471894981202,4,1,0.8,uncertain
486,9,2026-04-11 07:49:00,2026-04-12 07:30:00,19.47824,80.96222333333334,120646.46675646682,landuse=industrial,1.0,9.0,32.53666666666666,29.202778121267848,0.8975344161848535,6,3,0.6666666666666666,uncertain
487,6,2026-04-10 20:37:00,2026-04-11 20:19:00,19.521923333333334,80.72880166666666,145449.5680225193,landuse=industrial,1.0,6.0,1.515,0.7470408288708188,0.4930962566804084,1,5,0.1666666666666666,uncertain
488,5,2026-04-10 08:07:00,2026-04-11 07:49:00,19.541106,80.978482,122119.81040735832,landuse=industrial,1.0,5.0,15.179999999999998,18.68576195931009,1.2309461106264885,5,0,1.0,uncertain
489,10,2026-04-11 07:49:00,2026-04-11 20:19:00,19.551693,80.857953,133992.2036104579,landuse=industrial,1.0,10.0,2.9080000000000004,3.4411328883894554,1.1833331803264977,4,6,0.4,uncertain
490,5,2026-04-11 07:49:00,2026-04-11 07:49:00,19.553248,81.07696,113370.4467360211,landuse=industrial,1.0,5.0,12.836000000000002,3.205944478620925,0.2497619568885108,5,0,1.0,uncertain
491,3,2026-04-11 07:49:00,2026-04-11 07:49:00,19.556886666666667,81.07134666666667,114436.0809869154,landuse=industrial,1.0,3.0,10.776666666666666,3.884692179997449,0.360472519022343,3,0,1.0,wildfire
492,21,2026-04-10 20:37:00,2026-04-20 08:20:00,19.57208476190476,80.8570319047619,136050.8956040497,landuse=industrial,1.0,21.0,5.778095238095238,5.810172647217653,1.0055515542407345,12,9,0.5714285714285714,uncertain
493,9,2026-04-11 07:49:00,2026-04-12 20:00:00,19.66422888888889,81.0037188888889,126936.5559803854,landuse=industrial,1.0,9.0,4.253333333333334,3.291010483119128,0.7737485461878827,5,4,0.5555555555555556,uncertain
494,5,2026-04-11 07:49:00,2026-04-22 20:12:00,19.847926,83.556502,156910.7705762735,landuse=industrial,1.0,5.0,3.56,1.956936381183609,0.549701230669553,4,1,0.8,uncertain
495,7,2026-04-11 07:49:00,2026-04-11 20:19:00,19.85244857142857,83.2326742857143,127491.11874792707,landuse=industrial,1.0,7.0,1.7057142857142855,0.2981530447525869,0.1747965924010141,1,6,0.1428571428571428,uncertain
496,6,2026-04-11 07:49:00,2026-05-22 08:21:00,19.85266833333333,80.79519333333333,127413.75033482844,power=plant,1.3666666666666667,4.390243902439025,4.196666666666666,2.285411706162954,0.54457784896655,4,2,0.6666666666666666,uncertain
497,7,2026-04-11 20:18:00,2026-04-21 08:01:00,19.945197142857143,83.96289,200381.475370366,landuse=industrial,1.0,7.0,1.5557142857142858,1.667821504666663,1.0720615732476253,1,6,0.1428571428571428,uncertain
498,5,2026-04-11 20:18:00,2026-04-29 07:11:00,19.96374,83.94475200000001,199249.0167696202,landuse=industrial,1.0,5.0,3.036,3.083768798078092,1.015734123214128,2,3,0.4,uncertain
499,5,2026-04-11 20:18:00,2026-04-12 07:30:00,20.602358,83.871304,133145.31583270148,landuse=industrial,1.0,5.0,2.552,0.9730467614662724,0.3812879159350597,1,4,0.2,uncertain
500,6,2026-04-11 20:18:00,2026-04-11 20:18:00,20.89196833333333,82.90650166666667,104010.25315918804,landuse=industrial,1.0,6.0,1.6316666666666666,0.3063603542671059,0.1877591548113009,0,6,0.0,uncertain
501,5,2026-04-11 20:18:00,2026-04-22 20:11:00,22.8818,84.03051400000001,111886.22067819884,landuse=industrial,1.0,5.0,1.002,0.6057804882958843,0.604571345604675,0,5,0.0,uncertain
502,5,2026-04-11 20:19:00,2026-04-12 07:30:00,18.317374,80.780616,152905.20432565754,landuse=industrial,1.0,5.0,4.016,1.5596089253399394,0.3883488359910207,4,1,0.8,uncertain
503,7,2026-04-11 20:19:00,2026-04-12 07:30:00,18.553778571428573,81.07053285714287,113780.12879350309,landuse=industrial,1.0,7.0,2.075714285714286,1.0965530408642217,0.5282774457019649,2,5,0.2857142857142857,uncertain
504,11,2026-04-10 08:07:00,2026-05-18 07:55:00,18.6905,81.01225636363637,112864.65216965583,landuse=industrial,1.2333333333333334,8.91891891891892,2.2163636363636363,1.1097862201998432,0.5007238893436536,6,5,0.5454545454545454,uncertain
505,5,2026-04-11 20:19:00,2026-04-12 07:30:00,18.704406,81.12912800000001,100661.86837038124,landuse=industrial,1.0,5.0,2.73,1.1649463506960307,0.426720274980231,3,2,0.6,uncertain
506,6,2026-04-11 20:19:00,2026-04-12 07:30:00,18.719821666666665,81.01843666666666,111233.1180832469,landuse=industrial,1.0,6.0,1.8916666666666668,1.7521919605644432,0.9262688778314236,1,5,0.1666666666666666,uncertain
507,6,2026-04-10 20:38:00,2026-04-12 07:30:00,18.737871666666667,81.16978166666667,95042.1419418363,landuse=industrial,1.0,6.0,2.0383333333333336,0.69404370659683,0.3404956859837268,1,5,0.1666666666666666,uncertain
508,5,2026-04-11 20:19:00,2026-04-11 20:19:00,18.777028,81.783766,38676.18277611327,landuse=industrial,1.0,5.0,1.77,0.0353553390593274,0.0199747678301284,0,5,0.0,uncertain
509,5,2026-04-11 20:19:00,2026-04-12 07:30:00,19.161038,81.190872,87691.96772932156,landuse=industrial,1.0,5.0,5.608,4.888314637991298,0.8716680880868934,2,3,0.4,uncertain
510,6,2026-04-11 20:19:00,2026-04-12 07:30:00,19.238666666666667,80.82489333333334,127206.20488911498,landuse=industrial,1.0,6.0,2.186666666666667,2.121449190215657,0.970174934549843,2,4,0.3333333333333333,uncertain
511,7,2026-04-11 20:19:00,2026-04-12 07:30:00,19.244627142857144,81.10238428571428,98831.38342481316,landuse=industrial,1.0,7.0,2.78,1.8957056733575488,0.6819085155962407,3,4,0.4285714285714285,uncertain
512,4,2026-04-11 07:49:00,2026-04-11 20:19:00,19.24637,80.9603875,112836.6692238722,landuse=industrial,1.0,4.0,3.2275,2.3277510605732736,0.7212241860800228,1,3,0.25,uncertain
