latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count,nearest_industrial_distance_m,nearest_industrial_type,industrial_count_5km
22.30605,80.19764,346.04,0.42,0.45,n,2,310.88,7.27,D,0.0,2026-03-14 08:14:00,417356.67223430745,2466922.6790660457,-1,22.30605,80.19764,1,16516.833970420048,landuse=quarry,0
22.30785,82.5673,345.1,0.59,0.53,n,2,315.66,8.73,D,0.0,2026-03-14 08:14:00,661440.9641182201,2467740.5683597247,-1,22.30785,82.5673,1,3552.0665566317075,landuse=quarry,4
22.30844,81.88237,348.29,0.53,0.5,n,2,311.47,8.96,D,0.0,2026-03-14 08:14:00,590883.2816312396,2467233.243744787,-1,22.30844,81.88237,1,15365.356202833818,landuse=quarry,0
22.30882,82.56448,344.79,0.59,0.53,n,2,313.5,7.16,D,0.0,2026-03-14 08:14:00,661149.3225683225,2467844.951817105,-1,22.30882,82.56448,1,3648.429546586702,landuse=quarry,4
22.31521,83.96898,338.73,0.36,0.58,n,2,306.93,2.72,D,0.0,2026-03-14 08:14:00,805876.8346153481,2470727.958920003,-1,22.31521,83.96898,1,31788.813424067488,landuse=industrial,0
22.32032,80.32028,338.7,0.43,0.46,n,2,308.66,2.76,D,0.0,2026-03-14 08:14:00,429996.2084413457,2468440.2922759904,-1,22.32032,80.32028,1,9729.15394165907,landuse=quarry,0
22.32067,82.40454,344.68,0.57,0.52,n,2,313.54,5.75,D,0.0,2026-03-14 08:14:00,644659.9827184009,2468994.8202108783,-1,22.32067,82.40454,1,3821.599319780211,landuse=industrial,1
22.32449,83.35423,348.86,0.33,0.55,n,2,308.78,4.03,D,0.0,2026-03-14 08:14:00,742497.7706271891,2470637.3178091235,-1,22.32449,83.35423,1,7806.938005942976,landuse=quarry,0
22.32697,83.59502,340.97,0.34,0.56,n,2,311.8,16.13,D,0.0,2026-03-14 08:14:00,767307.2340612512,2471319.389675032,-1,22.32697,83.59502,1,8862.819624336022,landuse=industrial,0
22.32729,83.5984,352.49,0.34,0.56,n,2,318.99,38.77,D,0.0,2026-03-14 08:14:00,767654.9601073202,2471360.8382433685,-1,22.32729,83.5984,1,8968.802083129242,landuse=industrial,0
22.34386,82.94209,337.69,0.62,0.54,n,2,307.18,4.71,D,0.0,2026-03-14 08:14:00,700004.7126498575,2472177.208709948,-1,22.34386,82.94209,1,16812.795933048656,landuse=quarry,0
22.3516,82.82558,340.38,0.61,0.54,n,2,310.25,5.38,D,0.0,2026-03-14 08:14:00,687992.6293061654,2472884.196269016,-1,22.3516,82.82558,1,6426.7059358721,landuse=quarry,0
22.35308,82.82244,347.59,0.61,0.54,n,2,308.8,7.08,D,0.0,2026-03-14 08:14:00,687667.2205528152,2473044.161022069,-1,22.35308,82.82244,1,6256.375320534434,landuse=quarry,0
22.35368,82.82845,341.63,0.61,0.54,n,2,309.33,7.08,D,0.0,2026-03-14 08:14:00,688285.4486054546,2473118.1029826063,-1,22.35368,82.82845,1,6800.5057779714825,landuse=quarry,0
22.35749,82.92818,339.27,0.62,0.54,n,2,307.59,5.22,D,0.0,2026-03-14 08:14:00,698552.490073982,2473668.129763781,-1,22.35749,82.92818,1,16466.69112780179,landuse=quarry,0
22.38025,80.69028,351.73,0.45,0.47,n,2,314.21,15.84,D,0.0,2026-03-14 08:14:00,468116.2586897382,2474949.093279643,-1,22.38025,80.69028,1,9317.987449408069,landuse=quarry,0
22.38819,83.79267,340.24,0.35,0.57,n,2,306.88,2.68,D,0.0,2026-03-14 08:14:00,787552.0155285611,2478465.7607620573,-1,22.38819,83.79267,1,20890.813030966336,landuse=industrial,0
22.39698,81.42525,343.01,0.5,0.49,n,2,310.5,3.31,D,0.0,2026-03-14 08:14:00,543771.7334983432,2476830.0390696954,-1,22.39698,81.42525,1,24570.344234303488,landuse=quarry,0
22.39904,83.79494,343.92,0.35,0.57,n,2,307.36,5.89,D,0.0,2026-03-14 08:14:00,787763.5261272818,2479672.1301765884,-1,22.39904,83.79494,1,21024.21979715927,landuse=industrial,0
22.39938,83.7984,340.01,0.35,0.57,n,2,309.3,4.14,D,0.0,2026-03-14 08:14:00,788119.2641098542,2479716.4323613015,-1,22.39938,83.7984,1,21378.24148703415,landuse=industrial,0
22.41174,82.54142,343.7,0.59,0.53,n,2,313.02,7.78,D,0.0,2026-03-14 08:14:00,658656.9577282493,2479215.7574490192,-1,22.41174,82.54142,1,1978.4846262223111,landuse=quarry,4
22.43187,80.98737,344.41,0.47,0.48,n,2,308.38,4.66,D,0.0,2026-03-14 08:14:00,498700.30493016937,2480630.2312359954,-1,22.43187,80.98737,1,20029.145175758527,landuse=quarry,0
22.44459,84.1547,334.69,0.37,0.58,n,2,305.95,3.05,D,0.0,2026-03-14 08:14:00,824723.0811933512,2485453.5972351804,-1,22.44459,84.1547,1,29036.092279051816,landuse=industrial,0
22.44825,83.425,336.86,0.34,0.56,n,2,306.0,2.09,D,0.0,2026-03-14 08:14:00,749569.4222161099,2484460.8401214713,-1,22.44825,83.425,1,13449.846394218515,landuse=industrial,0
22.46252,80.77976,345.47,0.46,0.47,n,2,310.76,4.29,D,0.0,2026-03-14 08:14:00,477341.0569360706,2484039.5276672873,-1,22.46252,80.77976,1,3996.144590788911,landuse=quarry,1
22.46685,80.77923,337.55,0.46,0.47,n,2,310.52,2.27,D,0.0,2026-03-14 08:14:00,477287.2344751433,2484518.9080495066,-1,22.46685,80.77923,1,4167.078410677021,landuse=quarry,1
22.56507,81.0598,343.01,0.48,0.48,n,2,309.48,3.02,D,0.0,2026-03-14 08:14:00,506147.8544308776,2495375.684028257,-1,22.56507,81.0598,1,15678.14296670377,landuse=quarry,0
22.56733,82.16869,339.44,0.56,0.51,n,2,309.17,5.37,D,0.0,2026-03-14 08:14:00,620153.3760381048,2496094.940883756,-1,22.56733,82.16869,1,26369.840958962573,landuse=quarry,0
22.62581,83.61732,339.87,0.35,0.56,n,2,308.41,5.11,D,0.0,2026-03-14 08:14:00,769026.9151657172,2504463.069373439,-1,22.62581,83.61732,1,19031.080982826606,landuse=industrial,0
22.62674,83.61684,336.8,0.35,0.56,n,2,307.45,2.48,D,0.0,2026-03-14 08:14:00,768975.7415149396,2504565.2233988354,-1,22.62674,83.61684,1,19128.58238034067,landuse=industrial,0
22.62705,83.62025,334.73,0.35,0.57,n,2,308.32,2.48,D,0.0,2026-03-14 08:14:00,769325.8118641707,2504605.7343722447,-1,22.62705,83.62025,1,19200.886482857404,landuse=industrial,0
22.65886,83.73472,346.78,0.35,0.57,n,2,302.49,4.53,D,0.0,2026-03-14 08:14:00,781033.1564961564,2508341.5833482365,-1,22.65886,83.73472,1,20867.689404896282,landuse=industrial,0
22.66383,83.61907,342.54,0.35,0.57,n,2,306.89,5.02,D,0.0,2026-03-14 08:14:00,769132.7039444139,2508677.966871075,-1,22.66383,83.61907,1,23241.000372922874,landuse=industrial,0
22.66395,82.11946,341.14,0.56,0.51,n,2,308.66,6.48,D,0.0,2026-03-14 08:14:00,615011.1780254584,2506752.885158808,-1,22.66395,82.11946,1,26150.203227728547,landuse=industrial,0
22.66809,82.11337,340.05,0.56,0.51,n,2,308.51,3.6,D,0.0,2026-03-14 08:14:00,614382.0145656129,2507206.525348531,-1,22.66809,82.11337,1,25406.074233068917,landuse=industrial,0
22.6704,82.09034,334.04,0.55,0.51,n,2,307.71,2.14,D,0.0,2026-03-14 08:14:00,612013.9483842913,2507444.724684547,-1,22.6704,82.09034,1,23097.572311410702,landuse=industrial,0
22.6906,82.10012,340.92,0.55,0.51,n,2,309.99,7.19,D,0.0,2026-03-14 08:14:00,613002.2054683205,2509688.4648509887,-1,22.6906,82.10012,1,23364.927530069526,landuse=industrial,0
22.69198,82.09817,340.98,0.56,0.51,n,2,310.58,5.0,D,0.0,2026-03-14 08:14:00,612800.7580949035,2509839.7618032186,-1,22.69198,82.09817,1,23132.19304269245,landuse=industrial,0
22.7133,83.48029,355.78,0.34,0.56,n,2,305.84,10.05,D,0.0,2026-03-14 08:14:00,754773.7862202991,2513912.8909452874,-1,22.7133,83.48029,1,14453.945120584385,landuse=quarry,0
22.71363,83.4836,336.81,0.34,0.56,n,2,302.18,6.95,D,0.0,2026-03-14 08:14:00,755113.3254944014,2513955.137782285,-1,22.71363,83.4836,1,14755.55670381454,landuse=quarry,0
22.73844,83.13238,336.16,0.32,0.55,n,2,307.37,7.02,D,0.0,2026-03-14 08:14:00,718984.0326199364,2516141.1984015866,-1,22.73844,83.13238,1,20895.68269026603,landuse=quarry,0
22.73873,83.13528,367.0,0.32,0.55,h,2,305.51,7.02,D,0.0,2026-03-14 08:14:00,719281.4815493887,2516177.6064900653,-1,22.73873,83.13528,1,20644.471303378825,landuse=quarry,0
22.75,83.14572,340.92,0.32,0.55,n,2,306.54,2.41,D,0.0,2026-03-14 08:14:00,720335.8844630476,2517441.2641400876,-1,22.75,83.14572,1,19025.378728230455,landuse=quarry,0
22.75331,82.63803,341.46,0.6,0.53,n,2,306.6,4.81,D,0.0,2026-03-14 08:14:00,668187.483515192,2517141.6910358374,-1,22.75331,82.63803,1,14307.22829281393,landuse=quarry,0
22.79055,82.94415,341.21,0.63,0.54,n,2,309.58,5.45,D,0.0,2026-03-14 08:14:00,699572.5274875906,2521645.9445054266,-1,22.79055,82.94415,1,12070.969879810618,landuse=quarry,0
22.79081,82.94301,345.03,0.63,0.54,n,2,310.07,6.01,D,0.0,2026-03-14 08:14:00,699455.0932382229,2521673.1986141796,-1,22.79081,82.94301,1,11951.581186432833,landuse=quarry,0
22.80594,84.00417,344.89,0.37,0.58,n,2,309.08,5.1,D,0.0,2026-03-14 08:14:00,808409.8095936693,2525173.585185974,-1,22.80594,84.00417,1,24215.685103587723,landuse=industrial,0
22.80915,83.69724,346.42,0.35,0.57,n,2,308.7,3.93,D,0.0,2026-03-14 08:14:00,776876.3751337274,2524920.6821850752,-1,22.80915,83.69724,1,32746.389055948042,landuse=industrial,0
22.83465,82.72842,347.76,0.61,0.54,n,2,308.72,15.12,D,0.0,2026-03-14 08:14:00,677365.0657729076,2526254.1653747456,-1,22.83465,82.72842,1,8143.627219949519,landuse=quarry,0
22.84704,82.75166,337.12,0.61,0.54,n,2,308.95,3.47,D,0.0,2026-03-14 08:14:00,679734.1144162491,2527654.2795926374,-1,22.84704,82.75166,1,5856.182542400438,landuse=quarry,0
22.84808,82.74777,336.24,0.61,0.54,n,2,309.86,5.43,D,0.0,2026-03-14 08:14:00,679333.5181431714,2527764.7075080276,-1,22.84808,82.74777,1,6270.037609570292,landuse=quarry,0
22.85009,82.73283,342.4,0.61,0.54,n,2,309.55,6.43,D,0.0,2026-03-14 08:14:00,677797.6240455145,2527969.1923234644,-1,22.85009,82.73283,1,7817.954637985442,landuse=quarry,0
22.85261,82.75713,340.19,0.61,0.54,n,2,309.47,8.5,D,0.0,2026-03-14 08:14:00,680288.1555227179,2528277.7456804076,-1,22.85261,82.75713,1,5466.142054987311,landuse=quarry,0
22.8536,82.75321,343.8,0.61,0.54,n,2,308.82,5.43,D,0.0,2026-03-14 08:14:00,679884.557180509,2528382.584874076,-1,22.8536,82.75321,1,5882.609541246618,landuse=quarry,0
22.8542,82.75938,339.62,0.62,0.54,n,2,309.25,5.47,D,0.0,2026-03-14 08:14:00,680516.9645729316,2528456.566141807,-1,22.8542,82.75938,1,5307.288647956818,landuse=quarry,0
22.85692,82.75045,350.63,0.61,0.54,n,2,309.99,10.49,D,0.0,2026-03-14 08:14:00,679596.9471412217,2528746.857300375,-1,22.85692,82.75045,1,6271.164264201726,landuse=quarry,0
22.85855,82.75266,338.23,0.61,0.54,n,2,308.2,6.71,D,0.0,2026-03-14 08:14:00,679821.598410188,2528930.0479096514,-1,22.85855,82.75266,1,6126.569629541284,landuse=quarry,0
22.87114,82.93601,345.82,0.63,0.54,n,2,313.43,21.44,D,0.0,2026-03-14 08:14:00,698619.6535745149,2530559.661905618,-1,22.87114,82.93601,1,11289.98102137912,landuse=quarry,0
22.8921,83.73103,335.53,0.36,0.57,n,2,308.82,2.25,D,0.0,2026-03-14 08:14:00,780176.5847276747,2534174.1680129073,-1,22.8921,83.73103,1,31387.014255117807,landuse=industrial,0
22.89235,83.67737,337.68,0.35,0.57,n,2,308.75,1.95,D,0.0,2026-03-14 08:14:00,774668.2549160453,2534100.666243821,-1,22.89235,83.67737,1,26259.61895131111,landuse=industrial,0
22.91439,84.14858,338.79,0.38,0.59,n,2,303.21,2.96,D,0.0,2026-03-14 08:14:00,822988.4704455503,2537500.5643719924,-1,22.91439,84.14858,1,41668.330680107196,landuse=industrial,0
22.92609,82.67899,342.95,0.61,0.53,n,2,312.3,8.51,D,0.0,2026-03-14 08:14:00,672176.279754854,2536320.88642398,-1,22.92609,82.67899,1,16380.529050753754,landuse=quarry,0
22.95912,83.65405,337.78,0.35,0.57,n,2,310.71,4.52,D,0.0,2026-03-14 08:14:00,772141.1085662709,2541454.2286877157,-1,22.95912,83.65405,1,21865.807728473806,landuse=industrial,0
22.95935,83.65724,367.0,0.35,0.57,h,2,310.41,6.28,D,0.0,2026-03-14 08:14:00,772467.9078641072,2541485.629801319,-1,22.95935,83.65724,1,22185.966797664783,landuse=industrial,0
22.95944,83.65755,352.92,0.35,0.57,n,2,309.51,5.27,D,0.0,2026-03-14 08:14:00,772499.530068007,2541496.1760260705,-1,22.95944,83.65755,1,22216.020809395908,landuse=industrial,0
22.96874,82.90001,344.26,0.63,0.54,n,2,312.74,6.97,D,0.0,2026-03-14 08:14:00,694785.7347338753,2541319.9297489664,-1,22.96874,82.90001,1,16660.203036574138,landuse=quarry,0
22.96903,82.89893,345.79,0.63,0.54,n,2,312.96,7.55,D,0.0,2026-03-14 08:14:00,694674.5710967777,2541350.611621503,-1,22.96903,82.89893,1,16645.608403459762,landuse=quarry,0
22.97504,81.811,343.46,0.54,0.51,n,2,313.04,6.63,D,0.0,2026-03-14 08:14:00,583129.735396782,2540986.358436003,-1,22.97504,81.811,1,10429.495175968592,landuse=industrial,0
22.97729,81.87501,346.65,0.54,0.51,n,2,315.09,5.72,D,0.0,2026-03-14 08:14:00,589689.7958524349,2541273.138158385,-1,22.97729,81.87501,1,13275.562607358279,landuse=industrial,0
22.99745,83.95631,346.24,0.37,0.58,n,2,305.98,5.8,D,0.0,2026-03-14 08:14:00,803066.9209750204,2546294.0285912696,-1,22.99745,83.95631,1,43470.91130515939,landuse=quarry,0
23.01036,82.46046,342.5,0.59,0.53,n,2,313.72,3.76,D,0.0,2026-03-14 08:14:00,649670.0787111636,2545412.3734755307,-1,23.01036,82.46046,1,19876.340165749298,landuse=quarry,0
23.01531,82.90693,344.02,0.63,0.54,n,2,310.7,7.06,D,0.0,2026-03-14 08:14:00,695428.273850666,2546486.411186147,-1,23.01531,82.90693,1,21715.947497783574,landuse=quarry,0
23.04865,82.49709,337.79,0.59,0.53,n,2,312.59,2.48,D,0.0,2026-03-14 08:14:00,653381.2170040492,2549689.979436582,-1,23.04865,82.49709,1,17838.743208133663,landuse=quarry,0
23.10136,83.47546,342.2,0.34,0.56,n,2,311.49,5.32,D,0.0,2026-03-14 08:14:00,753554.0791153273,2556890.374089011,-1,23.10136,83.47546,1,12995.83540411539,landuse=industrial,0
23.10168,83.47874,367.0,0.34,0.56,h,2,309.5,5.32,D,0.0,2026-03-14 08:14:00,753889.5837728241,2556931.526570281,-1,23.10168,83.47874,1,13119.558893119163,landuse=industrial,0
22.97304,81.80839,344.07,0.54,0.51,n,2,312.64,4.97,D,0.0,2026-03-14 08:15:00,582863.4101560276,2540763.468410409,-1,22.97304,81.80839,1,10592.653187406606,landuse=industrial,0
23.04558,81.86974,343.55,0.54,0.51,n,2,311.23,4.31,D,0.0,2026-03-14 08:15:00,589104.7175834293,2548830.2303099646,-1,23.04558,81.86974,1,8596.98697600938,landuse=industrial,0
23.07204,82.0299,343.69,0.56,0.51,n,2,312.18,4.22,D,0.0,2026-03-14 08:15:00,605493.5940442677,2551866.195874481,-1,23.07204,82.0299,1,7951.140488181495,landuse=industrial,0
23.11356,81.76906,355.84,0.54,0.5,n,2,314.52,11.53,D,0.0,2026-03-14 08:15:00,578750.0052871676,2556298.3930297177,-1,23.11356,81.76906,1,5544.065536098017,landuse=industrial,0
23.16582,81.95101,339.56,0.55,0.51,n,2,312.24,5.04,D,0.0,2026-03-14 08:15:00,597344.6092153755,2562194.014990467,-1,23.16582,81.95101,1,957.8621506547544,landuse=industrial,4
23.18109,81.96006,341.25,0.55,0.51,n,2,310.68,2.72,D,0.0,2026-03-14 08:15:00,598259.8713330044,2563890.680145591,-1,23.18109,81.96006,1,677.9413117265025,landuse=industrial,4
23.19294,83.1131,367.0,0.33,0.55,h,2,312.33,8.19,D,0.0,2026-03-14 08:15:00,716278.7627251315,2566449.5948249814,-1,23.19294,83.1131,1,11399.482116263203,landuse=quarry,0
23.26118,84.16631,336.06,0.38,0.59,n,2,307.85,5.89,D,0.0,2026-03-14 08:15:00,823974.8656664828,2575970.530269129,-1,23.26118,84.16631,1,22400.81068454109,industrial=brickyard,0
23.26149,84.16966,367.0,0.38,0.59,h,2,311.61,6.73,D,0.0,2026-03-14 08:15:00,824317.1264320306,2576012.3824826553,-1,23.26149,84.16966,1,22442.07086494417,industrial=brickyard,0
23.2618,84.17313,331.94,0.38,0.59,n,2,304.17,6.73,D,0.0,2026-03-14 08:15:00,824671.6733474196,2576054.5118280426,-1,23.2618,84.17313,1,22491.48999890533,industrial=brickyard,0
23.34132,82.42558,341.66,0.59,0.53,n,2,311.66,8.16,D,0.0,2026-03-14 08:15:00,645736.0902373034,2582023.04515721,-1,23.34132,82.42558,1,8589.473012027287,landuse=industrial,0
23.35033,82.56149,342.18,0.61,0.53,n,2,311.04,3.37,D,0.0,2026-03-14 08:15:00,659621.5739157598,2583164.3027505805,-1,23.35033,82.56149,1,4549.429717168446,industrial=mine,1
23.35907,82.47382,342.73,0.6,0.53,n,2,310.44,43.89,D,0.0,2026-03-14 08:15:00,650648.3293937932,2584037.957556025,-1,23.35907,82.47382,1,5482.129412117741,industrial=mine,0
23.35934,82.17836,345.17,0.57,0.52,n,2,309.15,8.06,D,0.0,2026-03-14 08:15:00,620443.9689754567,2583790.6278087134,-1,23.35934,82.17836,1,12272.957993634653,industrial=mine,0
23.36079,82.47057,350.54,0.6,0.53,n,2,314.54,36.14,D,0.0,2026-03-14 08:15:00,650314.1375497694,2584225.0274017667,-1,23.36079,82.47057,1,5865.11538626823,industrial=mine,0
23.39689,82.35788,342.69,0.59,0.53,n,2,312.17,5.88,D,0.0,2026-03-14 08:15:00,638756.3943573062,2588109.479752768,-1,23.39689,82.35788,1,17482.435221996606,landuse=industrial,0
23.40305,82.77586,348.61,0.63,0.54,n,2,313.64,11.34,D,0.0,2026-03-14 08:15:00,681468.0400026764,2589255.6878155917,-1,23.40305,82.77586,1,7144.534911233043,industrial=mine,0
23.40455,80.983,347.34,0.48,0.48,n,2,313.1,6.29,D,0.0,2026-03-14 08:15:00,498263.0491588123,2588304.5826216685,-1,23.40455,80.983,1,6686.5989871532565,industrial=mine,0
23.42882,82.43037,342.94,0.6,0.53,n,2,311.35,6.57,D,0.0,2026-03-14 08:15:00,646129.8155071115,2591716.6629007757,-1,23.42882,82.43037,1,13915.790808297883,industrial=mine,0
23.44205,83.54085,347.15,0.35,0.57,n,2,307.83,4.26,D,0.0,2026-03-14 08:15:00,759593.1078274124,2594746.8160887524,-1,23.44205,83.54085,1,31070.08463992463,landuse=industrial,0
23.44538,83.35804,336.94,0.34,0.56,n,2,306.1,2.76,D,0.0,2026-03-14 08:15:00,740902.2256750023,2594797.7078355676,-1,23.44538,83.35804,1,13685.16554534666,landuse=industrial,0
23.4469,83.35578,338.43,0.34,0.56,n,2,306.65,1.82,D,0.0,2026-03-14 08:15:00,740668.4937794674,2594962.29631982,-1,23.4469,83.35578,1,13580.963712123048,landuse=industrial,0
23.46269,80.9875,344.65,0.48,0.48,n,2,313.66,5.47,D,0.0,2026-03-14 08:15:00,498723.388705894,2594740.971713714,-1,23.46269,80.9875,1,13046.149703303261,industrial=mine,0
23.46624,82.13387,346.52,0.57,0.52,n,2,310.18,6.17,D,0.0,2026-03-14 08:15:00,615802.9999296847,2595590.2541062487,-1,23.46624,82.13387,1,20799.476991565392,industrial=mine,0
23.47668,83.17298,344.18,0.33,0.55,n,2,308.67,3.32,D,0.0,2026-03-14 08:15:00,721937.2391604696,2597966.8312554075,-1,23.47668,83.17298,1,12437.652050854153,landuse=industrial,0
23.50565,83.25891,340.29,0.34,0.56,n,2,308.89,2.78,D,0.0,2026-03-14 08:15:00,730666.3082673484,2601311.053180825,-1,23.50565,83.25891,1,13624.620873831085,landuse=industrial,0
23.5166,83.31872,335.63,0.34,0.56,n,2,307.95,1.2,D,0.0,2026-03-14 08:15:00,736756.4132455257,2602621.371340683,-1,23.5166,83.31872,1,16712.318187437624,landuse=industrial,0
23.54319,83.08082,332.2,0.33,0.55,n,2,306.81,0.83,D,0.0,2026-03-14 08:15:00,712414.806059187,2605193.9747104933,-1,23.54319,83.08082,1,19094.97585867699,landuse=quarry,0
23.5494,80.92518,348.59,0.48,0.48,n,2,312.74,7.69,D,0.0,2026-03-14 08:15:00,492363.7136893984,2604342.2985749827,-1,23.5494,80.92518,1,8231.255125245012,industrial=mine,0
23.58131,82.57133,341.03,0.61,0.53,n,2,309.94,4.75,D,0.0,2026-03-14 08:15:00,660348.2364773501,2608752.7547751623,-1,23.58131,82.57133,1,27023.440624126713,industrial=mine,0
23.5845,82.57219,340.87,0.61,0.53,n,2,310.86,8.0,D,0.0,2026-03-14 08:15:00,660432.1323062466,2609106.9676365326,-1,23.5845,82.57219,1,27309.114301351725,industrial=mine,0
23.59448,81.52885,343.75,0.52,0.5,n,2,311.78,8.75,D,0.0,2026-03-14 08:15:00,553957.6338619252,2609430.6876700097,-1,23.59448,81.52885,1,37596.86428870583,landuse=industrial,0
23.59467,82.15673,334.93,0.57,0.52,n,2,308.43,2.68,D,0.0,2026-03-14 08:15:00,618023.2938967749,2609828.9543894753,-1,23.59467,82.15673,1,35201.57509126194,industrial=mine,0
23.59537,81.53168,343.95,0.52,0.5,n,2,312.11,9.39,D,0.0,2026-03-14 08:15:00,554246.0134396768,2609530.2904362925,-1,23.59537,81.53168,1,37745.28661158227,landuse=industrial,0
23.60971,81.49577,342.0,0.52,0.5,n,2,311.17,3.38,D,0.0,2026-03-14 08:15:00,550576.6385328033,2611104.7370973323,-1,23.60971,81.49577,1,38836.570336622564,landuse=industrial,0
23.63057,81.29906,352.51,0.51,0.49,n,2,314.74,11.83,D,0.0,2026-03-14 08:15:00,530504.0098131951,2613358.388285485,-1,23.63057,81.29906,1,26912.720155918705,landuse=quarry,0
23.6828,81.31324,348.81,0.51,0.49,n,2,312.68,7.15,D,0.0,2026-03-14 08:15:00,531937.6893087741,2619143.8755340287,-1,23.6828,81.31324,1,26539.85320918604,landuse=quarry,0
23.68355,81.31081,344.35,0.51,0.49,n,2,313.56,4.68,D,0.0,2026-03-14 08:15:00,531689.7459422087,2619226.3664164264,-1,23.68355,81.31081,1,26280.692436432986,landuse=quarry,0
23.68844,80.53247,339.29,0.46,0.47,n,2,313.31,3.21,D,0.0,2026-03-14 08:15:00,452332.87892078055,2619811.345352744,-1,23.68844,80.53247,1,4796.589970929927,power=plant,1
23.72156,81.54342,338.82,0.53,0.5,n,2,311.48,4.2,D,0.0,2026-03-14 08:15:00,555390.667344411,2623505.588149678,-1,23.72156,81.54342,1,43623.29868119011,landuse=quarry,0
23.74013,81.02959,348.11,0.49,0.49,n,2,311.73,8.45,D,0.0,2026-03-14 08:15:00,503015.64344830584,2625456.11273611,-1,23.74013,81.02959,1,3120.561228871073,landuse=quarry,1
23.74282,81.02966,367.0,0.49,0.49,h,2,314.32,10.33,D,0.0,2026-03-14 08:15:00,503022.7153792751,2625753.9246839858,-1,23.74282,81.02966,1,3241.0522345783197,landuse=quarry,1
23.75055,82.50102,341.06,0.61,0.53,n,2,307.78,6.28,D,0.0,2026-03-14 08:15:00,652975.0975445656,2627416.56697329,-1,23.75055,82.50102,1,18269.923118969327,landuse=quarry,0
23.75981,81.06204,342.2,0.49,0.49,n,2,314.05,4.91,D,0.0,2026-03-14 08:15:00,506321.8122232737,2627635.957343869,-1,23.75981,81.06204,1,3413.0756763531763,landuse=quarry,1
23.76183,81.06139,341.75,0.49,0.49,n,2,314.1,4.37,D,0.0,2026-03-14 08:15:00,506255.4813282614,2627859.5638487297,-1,23.76183,81.06139,1,3627.80858356095,landuse=quarry,1
23.78308,81.02478,341.0,0.49,0.49,n,2,314.97,4.13,D,0.0,2026-03-14 08:15:00,502524.60712093994,2630211.034838353,-1,23.78308,81.02478,1,6847.342846768041,landuse=quarry,0
23.78404,81.51501,342.53,0.53,0.5,n,2,310.68,10.04,D,0.0,2026-03-14 08:15:00,552469.7431264896,2630412.2008279976,-1,23.78404,81.51501,1,36131.0356075211,landuse=quarry,0
23.78553,82.37696,342.61,0.6,0.53,n,2,308.82,8.25,D,0.0,2026-03-14 08:15:00,640292.3791442807,2631162.0467660516,-1,23.78553,82.37696,1,24306.836141961263,landuse=industrial,0
23.78709,81.85765,340.72,0.55,0.51,n,2,309.43,3.25,D,0.0,2026-03-14 08:15:00,587377.6339417724,2630918.550055238,-1,23.78709,81.85765,1,32330.346460187597,landuse=industrial,0
23.79932,81.35333,350.93,0.51,0.5,n,2,310.7,9.39,D,0.0,2026-03-14 08:15:00,535993.2372441513,2632053.5449367194,-1,23.79932,81.35333,1,28243.59660535856,landuse=quarry,0
23.80133,82.91294,344.0,0.32,0.55,n,2,304.33,5.21,D,0.0,2026-03-14 08:15:00,694889.2922047272,2633544.580444886,-1,23.80133,82.91294,1,27900.01966162959,landuse=industrial,0
23.80165,82.91618,367.0,0.32,0.55,h,2,302.31,6.08,D,0.0,2026-03-14 08:15:00,695218.9866243294,2633584.4756099833,-1,23.80165,82.91618,1,28013.56923024717,landuse=industrial,0
23.80337,81.34773,353.07,0.51,0.5,n,2,313.82,10.7,D,0.0,2026-03-14 08:15:00,535421.6699874749,2632500.521942107,-1,23.80337,81.34773,1,27529.3132302593,landuse=quarry,0
23.80389,81.35277,353.79,0.51,0.5,n,2,314.54,14.89,D,0.0,2026-03-14 08:15:00,535934.9331223199,2632559.359145444,-1,23.80389,81.35277,1,27830.135578486024,landuse=quarry,0
23.80794,81.34719,345.35,0.51,0.5,n,2,311.91,10.7,D,0.0,2026-03-14 08:15:00,535365.4246714185,2633006.3434255966,-1,23.80794,81.34719,1,27115.90879839591,landuse=quarry,0
23.80847,81.35225,346.31,0.51,0.5,n,2,311.26,14.89,D,0.0,2026-03-14 08:15:00,535880.7045132337,2633066.2910737605,-1,23.80847,81.35225,1,27421.870931255966,landuse=quarry,0
23.82118,81.47485,354.18,0.52,0.5,n,2,314.56,19.84,D,0.0,2026-03-14 08:15:00,548364.3812554907,2634509.851802767,-1,23.82118,81.47485,1,30723.836246728086,landuse=quarry,0
23.83303,83.87837,335.28,0.37,0.58,n,2,309.17,14.79,D,0.0,2026-03-14 08:15:00,793222.227126007,2638718.6516810767,-1,23.83303,83.87837,1,21263.878675881984,landuse=quarry,0
23.83336,83.88214,367.0,0.37,0.58,h,2,327.49,28.84,D,0.0,2026-03-14 08:15:00,793605.7562080144,2638763.0301378816,-1,23.83336,83.88214,1,21125.76406615258,landuse=quarry,0
23.83369,83.88591,367.0,0.37,0.58,h,2,308.28,28.84,D,0.0,2026-03-14 08:15:00,793989.2841899096,2638807.4190207804,-1,23.83369,83.88591,1,20989.86493748872,landuse=quarry,0
